Line,production day,shift,from,till,Code,Stof-Snelheid-Profiel,IO parts,NIO parts
105,8/10/2022,early,10/08/22 5:55,10/08/22 13:55,5005,ND-35m-79.xxx,0,0
105,8/10/2022,late,10/08/22 13:55,10/08/22 21:55,5005,ND-35m-79.xxx,9085,2493
105,8/10/2022,night,10/08/22 21:55,11/08/22 5:55,5005,ND-35m-79.xxx,14599,2635
105,8/11/2022,early,11/08/22 5:55,11/08/22 9:18,5005,ND-35m-79.xxx,6615,979
105,8/11/2022,early,11/08/22 13:06,11/08/22 13:55,5002,ND-35m-143.xxx,301,763
105,8/11/2022,late,11/08/22 13:55,11/08/22 21:55,5002,ND-35m-143.xxx,16048,1500
105,8/11/2022,night,11/08/22 21:55,12/08/22 1:48,5002,ND-35m-143.xxx,7836,822
105,8/11/2022,night,12/08/22 1:48,12/08/22 5:55,5007,ND-40m-143.xxx,6839,2922
105,8/12/2022,early,12/08/22 5:55,12/08/22 13:55,5007,ND-40m-143.xxx,15404,4469
105,8/12/2022,late,12/08/22 13:55,12/08/22 21:55,5007,ND-40m-143.xxx,17612,1908
105,8/12/2022,night,12/08/22 21:55,13/08/22 5:55,5007,ND-40m-143.xxx,18789,1442
105,8/13/2022,early,13/08/22 5:55,13/08/22 13:55,5007,ND-40m-143.xxx,15569,4110
105,8/13/2022,late,13/08/22 13:55,13/08/22 21:55,5007,ND-40m-143.xxx,17310,2906
105,8/13/2022,night,13/08/22 21:55,14/08/22 4:15,5007,ND-40m-143.xxx,14837,1188
105,8/13/2022,night,14/08/22 4:15,14/08/22 5:55,5002,ND-35m-143.xxx,0,0
105,8/14/2022,early,14/08/22 5:55,14/08/22 13:55,5002,ND-35m-143.xxx,0,0
105,8/14/2022,late,14/08/22 13:55,14/08/22 21:55,5002,ND-35m-143.xxx,0,0
105,8/14/2022,night,14/08/22 21:55,15/08/22 5:55,5002,ND-35m-143.xxx,0,0
105,8/16/2022,early,16/08/22 5:55,16/08/22 13:55,5002,ND-35m-143.xxx,0,0
105,8/16/2022,late,16/08/22 13:55,16/08/22 21:55,5002,ND-35m-143.xxx,7228,4531
105,8/16/2022,night,16/08/22 21:55,17/08/22 5:55,5002,ND-35m-143.xxx,15115,2384
105,8/17/2022,early,17/08/22 5:55,17/08/22 13:55,5002,ND-35m-143.xxx,10192,1263
105,8/17/2022,late,17/08/22 13:55,17/08/22 21:55,5002,ND-35m-143.xxx,16503,1222
105,8/17/2022,night,17/08/22 21:55,17/08/22 23:45,5002,ND-35m-143.xxx,3855,320
105,8/17/2022,night,17/08/22 23:45,18/08/22 5:55,5007,ND-40m-143.xxx,11737,2184
105,8/18/2022,early,18/08/22 5:55,18/08/22 13:55,5007,ND-40m-143.xxx,7091,954
105,8/18/2022,late,18/08/22 13:55,18/08/22 21:55,5007,ND-40m-143.xxx,12328,4700
105,8/18/2022,night,18/08/22 21:55,19/08/22 5:55,5007,ND-40m-143.xxx,17666,1667
105,8/19/2022,early,19/08/22 5:55,19/08/22 13:55,5007,ND-40m-143.xxx,15373,4142
105,8/19/2022,late,19/08/22 13:55,19/08/22 21:55,5007,ND-40m-143.xxx,14405,4424
105,8/19/2022,night,19/08/22 21:55,20/08/22 5:55,5007,ND-40m-143.xxx,18799,1449
105,8/20/2022,early,20/08/22 5:55,20/08/22 13:55,5007,ND-40m-143.xxx,16590,2246
105,8/20/2022,late,20/08/22 13:55,20/08/22 21:00,5007,ND-40m-143.xxx,16800,1151
105,8/20/2022,late,20/08/22 21:00,20/08/22 21:55,5002,ND-35m-143.xxx,1120,519
105,8/20/2022,night,20/08/22 21:55,21/08/22 5:55,5002,ND-35m-143.xxx,15676,1768
105,8/21/2022,early,21/08/22 5:55,21/08/22 9:58,5002,ND-35m-143.xxx,8525,355
105,8/21/2022,early,21/08/22 9:58,21/08/22 13:55,5003,ND-35m-120.xxx,7546,1126
105,8/21/2022,late,21/08/22 13:55,21/08/22 21:21,5003,ND-35m-120.xxx,16534,714
105,8/21/2022,late,21/08/22 21:21,21/08/22 21:55,5007,ND-40m-143.xxx,30,539
105,8/21/2022,night,21/08/22 21:55,22/08/22 4:39,5007,ND-40m-143.xxx,15316,1538
105,8/21/2022,night,22/08/22 4:39,22/08/22 5:55,5002,ND-35m-143.xxx,1873,418
105,8/22/2022,early,22/08/22 5:55,22/08/22 8:39,5002,ND-35m-143.xxx,4552,741
105,8/22/2022,early,22/08/22 8:39,22/08/22 13:55,5007,ND-40m-143.xxx,4860,2644
105,8/22/2022,late,22/08/22 13:55,22/08/22 21:55,5007,ND-40m-143.xxx,16822,2748
105,8/22/2022,night,22/08/22 21:55,23/08/22 5:55,5007,ND-40m-143.xxx,18132,2077
105,8/23/2022,early,23/08/22 5:55,23/08/22 13:55,5007,ND-40m-143.xxx,8669,1869
105,8/23/2022,early,23/08/22 9:07,23/08/22 12:32,5005,ND-35m-79.xxx,830,3647
105,8/23/2022,late,23/08/22 13:55,23/08/22 21:55,5007,ND-40m-143.xxx,18926,1003
105,8/23/2022,night,23/08/22 21:55,24/08/22 5:55,5007,ND-40m-143.xxx,18379,1540
105,8/24/2022,early,24/08/22 5:55,24/08/22 13:55,5007,ND-40m-143.xxx,7674,4424
105,8/24/2022,late,24/08/22 13:55,24/08/22 21:55,5007,ND-40m-143.xxx,18546,1777
105,8/24/2022,night,24/08/22 21:55,25/08/22 5:55,5007,ND-40m-143.xxx,19488,1554
105,8/25/2022,early,25/08/22 5:55,25/08/22 13:55,5007,ND-40m-143.xxx,18751,1382
105,8/25/2022,late,25/08/22 13:55,25/08/22 21:55,5007,ND-40m-143.xxx,18935,1209
105,8/25/2022,night,25/08/22 21:55,26/08/22 5:55,5007,ND-40m-143.xxx,17685,1723
105,8/26/2022,early,26/08/22 5:55,26/08/22 13:55,5007,ND-40m-143.xxx,16635,117
105,8/26/2022,late,26/08/22 13:55,26/08/22 21:55,5007,ND-40m-143.xxx,18460,1696
105,8/26/2022,night,26/08/22 21:55,27/08/22 5:55,5007,ND-40m-143.xxx,16004,3517
105,8/27/2022,early,27/08/22 5:55,27/08/22 13:55,5007,ND-40m-143.xxx,12163,7367
105,8/27/2022,night,27/08/22 21:55,28/08/22 0:20,5007,ND-40m-143.xxx,5877,239
105,8/27/2022,night,28/08/22 0:20,28/08/22 1:07,5003,ND-35m-120.xxx,1,917
105,8/27/2022,night,28/08/22 1:07,28/08/22 4:15,5004,ND-35m-125.xxx,5582,952
105,8/27/2022,night,28/08/22 4:15,28/08/22 5:55,5010,ND-35m-144.xxx,0,0
105,8/29/2022,early,29/08/22 5:55,29/08/22 12:49,5010,ND-35m-144.xxx,10168,4832
105,8/29/2022,early,29/08/22 12:49,29/08/22 13:55,5002,ND-35m-143.xxx,1668,554
105,8/29/2022,late,29/08/22 13:55,29/08/22 21:55,5002,ND-35m-143.xxx,14953,2736
105,8/29/2022,night,29/08/22 21:55,30/08/22 5:55,5002,ND-35m-143.xxx,16065,1572
105,8/30/2022,early,30/08/22 5:55,30/08/22 13:34,5002,ND-35m-143.xxx,13625,2179
105,8/30/2022,early,30/08/22 13:34,30/08/22 13:55,5007,ND-40m-143.xxx,100,477
105,8/30/2022,late,30/08/22 13:55,30/08/22 21:55,5007,ND-40m-143.xxx,18838,1367
105,8/30/2022,night,30/08/22 21:55,31/08/22 5:55,5007,ND-40m-143.xxx,19131,1067
105,8/31/2022,early,31/08/22 5:55,31/08/22 13:55,5007,ND-40m-143.xxx,18297,1648
105,8/31/2022,late,31/08/22 13:55,31/08/22 21:55,5007,ND-40m-143.xxx,19166,1141
105,8/31/2022,night,31/08/22 21:55,1/09/22 5:55,5007,ND-40m-143.xxx,18572,1693
105,9/1/2022,early,1/09/22 5:55,1/09/22 7:24,5007,ND-40m-143.xxx,3509,490
105,9/1/2022,early,1/09/22 7:24,1/09/22 13:55,5003,ND-35m-120.xxx,5464,6354
105,9/1/2022,late,1/09/22 13:55,1/09/22 15:12,5003,ND-35m-120.xxx,1979,981
105,9/2/2022,late,2/09/22 13:55,2/09/22 17:06,5002,ND-35m-143.xxx,5198,968
105,9/2/2022,late,2/09/22 17:06,2/09/22 21:55,5007,ND-40m-143.xxx,9542,1919
105,9/2/2022,night,2/09/22 21:55,3/09/22 5:55,5007,ND-40m-143.xxx,17126,2157
105,9/3/2022,early,3/09/22 5:55,3/09/22 13:55,5007,ND-40m-143.xxx,17440,2471
105,9/3/2022,late,3/09/22 13:55,3/09/22 18:57,5007,ND-40m-143.xxx,10134,2539
105,9/3/2022,late,3/09/22 18:57,3/09/22 21:55,5002,ND-35m-143.xxx,4914,1141
105,9/3/2022,night,3/09/22 21:55,4/09/22 5:55,5002,ND-35m-143.xxx,15738,1714
105,9/4/2022,early,4/09/22 5:55,4/09/22 13:55,5002,ND-35m-143.xxx,16164,1500
105,9/4/2022,late,4/09/22 13:55,4/09/22 19:47,5002,ND-35m-143.xxx,11915,1022
105,9/4/2022,late,4/09/22 19:47,4/09/22 21:55,5007,ND-40m-143.xxx,1897,3115
105,9/4/2022,night,4/09/22 21:55,5/09/22 5:55,5007,ND-40m-143.xxx,16615,2956
105,9/5/2022,early,5/09/22 5:55,5/09/22 13:55,5007,ND-40m-143.xxx,17330,2619
105,9/5/2022,late,5/09/22 13:55,5/09/22 21:55,5007,ND-40m-143.xxx,16839,3099
105,9/5/2022,night,5/09/22 21:55,6/09/22 5:55,5007,ND-40m-143.xxx,15881,2747
105,9/6/2022,early,6/09/22 5:55,6/09/22 8:15,5007,ND-40m-143.xxx,5113,925
105,9/6/2022,early,6/09/22 8:15,6/09/22 13:55,5010,ND-35m-144.xxx,5169,6955
105,9/6/2022,late,6/09/22 13:55,6/09/22 14:24,5010,ND-35m-144.xxx,1,1554
105,9/6/2022,late,6/09/22 14:24,6/09/22 21:55,5007,ND-40m-143.xxx,18032,3956
105,9/6/2022,night,6/09/22 21:55,7/09/22 5:55,5007,ND-40m-143.xxx,17355,2841
105,9/7/2022,early,7/09/22 5:55,7/09/22 13:55,5007,ND-40m-143.xxx,16558,2479
105,9/7/2022,late,7/09/22 13:55,7/09/22 21:55,5007,ND-40m-143.xxx,19629,593
105,9/7/2022,night,7/09/22 21:55,8/09/22 3:56,5007,ND-40m-143.xxx,14714,617
105,9/7/2022,night,8/09/22 3:56,8/09/22 5:55,5002,ND-35m-143.xxx,3243,569
105,9/8/2022,early,8/09/22 5:55,8/09/22 13:55,5002,ND-35m-143.xxx,15674,1816
105,9/8/2022,late,8/09/22 13:55,8/09/22 21:55,5002,ND-35m-143.xxx,16561,896
105,9/8/2022,night,8/09/22 21:55,9/09/22 0:12,5002,ND-35m-143.xxx,4841,197
105,9/8/2022,night,9/09/22 0:12,9/09/22 5:55,5007,ND-40m-143.xxx,11825,1919
105,9/9/2022,early,9/09/22 5:55,9/09/22 13:55,5007,ND-40m-143.xxx,15341,4098
105,9/9/2022,late,9/09/22 13:55,9/09/22 21:55,5007,ND-40m-143.xxx,13958,3679
105,9/9/2022,night,9/09/22 21:55,10/09/22 5:55,5007,ND-40m-143.xxx,16119,2865
105,9/10/2022,early,10/09/22 5:55,10/09/22 13:55,5007,ND-40m-143.xxx,18217,2032
105,9/10/2022,late,10/09/22 13:55,10/09/22 21:55,5007,ND-40m-143.xxx,12542,3678
105,9/10/2022,night,10/09/22 21:55,11/09/22 5:55,5007,ND-40m-143.xxx,15837,2852
105,9/11/2022,early,11/09/22 5:55,11/09/22 13:55,5007,ND-40m-143.xxx,15053,3895
105,9/11/2022,late,11/09/22 13:55,11/09/22 21:55,5007,ND-40m-143.xxx,9526,4410
105,9/11/2022,night,11/09/22 21:55,12/09/22 5:55,5007,ND-40m-143.xxx,19088,1141
105,9/12/2022,early,12/09/22 5:55,12/09/22 13:55,5007,ND-40m-143.xxx,17864,2466
105,9/12/2022,late,12/09/22 13:55,12/09/22 21:55,5007,ND-40m-143.xxx,18090,1266
105,9/12/2022,night,12/09/22 21:55,12/09/22 23:12,5007,ND-40m-143.xxx,3158,188
105,9/12/2022,night,12/09/22 23:12,13/09/22 5:55,5002,ND-35m-143.xxx,13169,944
105,9/13/2022,early,13/09/22 5:55,13/09/22 13:55,5002,ND-35m-143.xxx,14623,2145
105,9/13/2022,late,13/09/22 13:55,13/09/22 17:44,5002,ND-35m-143.xxx,7925,522
105,9/13/2022,late,13/09/22 17:44,13/09/22 21:55,5007,ND-40m-143.xxx,8854,917
105,9/13/2022,night,13/09/22 21:55,14/09/22 5:55,5007,ND-40m-143.xxx,19108,800
105,9/14/2022,early,14/09/22 5:55,14/09/22 13:55,5007,ND-40m-143.xxx,12607,1590
105,9/14/2022,late,14/09/22 13:55,14/09/22 21:55,5007,ND-40m-143.xxx,13855,3696
105,9/14/2022,night,14/09/22 21:55,15/09/22 5:55,5007,ND-40m-143.xxx,18280,1633
105,9/15/2022,early,15/09/22 5:55,15/09/22 13:55,5007,ND-40m-143.xxx,18332,1860
105,9/15/2022,late,15/09/22 13:55,15/09/22 21:55,5007,ND-40m-143.xxx,17924,2373
105,9/15/2022,night,15/09/22 21:55,16/09/22 5:55,5007,ND-40m-143.xxx,18577,1623
105,9/16/2022,early,16/09/22 5:55,16/09/22 13:55,5007,ND-40m-143.xxx,17871,1960
105,9/16/2022,late,16/09/22 13:55,16/09/22 21:55,5007,ND-40m-143.xxx,16710,3515
105,9/16/2022,night,16/09/22 21:55,17/09/22 5:55,5007,ND-40m-143.xxx,17620,1886
105,9/17/2022,early,17/09/22 5:55,17/09/22 13:55,5007,ND-40m-143.xxx,19203,1011
105,9/17/2022,late,17/09/22 13:55,17/09/22 21:55,5007,ND-40m-143.xxx,15597,3713
105,9/17/2022,night,17/09/22 21:55,17/09/22 22:36,5007,ND-40m-143.xxx,1722,32
105,9/17/2022,night,17/09/22 22:36,18/09/22 5:55,5002,ND-35m-143.xxx,14727,622
105,9/18/2022,early,18/09/22 5:55,18/09/22 13:55,5002,ND-35m-143.xxx,15521,1176
105,9/18/2022,late,18/09/22 13:55,18/09/22 19:42,5002,ND-35m-143.xxx,12187,626
105,9/18/2022,late,18/09/22 19:42,18/09/22 21:55,5007,ND-40m-143.xxx,3283,1158
105,9/18/2022,night,18/09/22 21:55,19/09/22 5:55,5007,ND-40m-143.xxx,19153,772
105,9/19/2022,early,19/09/22 5:55,19/09/22 13:55,5007,ND-40m-143.xxx,16172,2770
105,9/19/2022,late,19/09/22 13:55,19/09/22 21:55,5007,ND-40m-143.xxx,16244,2449
105,9/19/2022,night,19/09/22 21:55,20/09/22 5:55,5007,ND-40m-143.xxx,16082,1803
105,9/20/2022,early,20/09/22 5:55,20/09/22 12:13,5007,ND-40m-143.xxx,14471,922
105,9/20/2022,early,20/09/22 12:13,20/09/22 13:55,5003,ND-35m-120.xxx,737,2105
105,9/20/2022,late,20/09/22 13:55,20/09/22 18:05,5003,ND-35m-120.xxx,8594,673
105,9/20/2022,late,20/09/22 18:05,20/09/22 21:55,5004,ND-35m-125.xxx,6766,929
105,9/20/2022,night,20/09/22 21:55,21/09/22 5:55,5004,ND-35m-125.xxx,16945,495
105,9/21/2022,early,21/09/22 5:55,21/09/22 9:33,5004,ND-35m-125.xxx,7674,366
105,9/21/2022,early,21/09/22 11:46,21/09/22 13:55,5005,ND-35m-79.xxx,2155,1110
105,9/21/2022,late,21/09/22 13:55,21/09/22 21:55,5005,ND-35m-79.xxx,16579,1001
105,9/21/2022,night,21/09/22 21:55,22/09/22 5:55,5005,ND-35m-79.xxx,11780,5160
105,9/22/2022,early,22/09/22 5:55,22/09/22 13:55,5005,ND-35m-79.xxx,14651,2098
105,9/22/2022,late,22/09/22 13:55,22/09/22 21:32,5005,ND-35m-79.xxx,16163,784
105,9/22/2022,late,22/09/22 21:32,22/09/22 21:55,5007,ND-40m-143.xxx,115,422
105,9/22/2022,night,22/09/22 21:55,23/09/22 5:55,5007,ND-40m-143.xxx,18147,1184
105,9/23/2022,early,23/09/22 5:55,23/09/22 13:55,5007,ND-40m-143.xxx,18316,1867
105,9/23/2022,late,23/09/22 13:55,23/09/22 21:55,5007,ND-40m-143.xxx,18587,1180
105,9/23/2022,night,23/09/22 21:55,24/09/22 5:55,5007,ND-40m-143.xxx,19752,443
105,9/24/2022,early,24/09/22 5:55,24/09/22 13:55,5007,ND-40m-143.xxx,18589,1607
105,9/24/2022,late,24/09/22 13:55,24/09/22 21:55,5007,ND-40m-143.xxx,18628,1610
105,9/24/2022,night,24/09/22 21:55,25/09/22 5:55,5007,ND-40m-143.xxx,19367,883
105,9/25/2022,early,25/09/22 5:55,25/09/22 8:29,5007,ND-40m-143.xxx,6044,556
105,9/25/2022,early,25/09/22 8:29,25/09/22 13:55,5002,ND-35m-143.xxx,8050,2484
105,9/25/2022,late,25/09/22 13:55,25/09/22 21:55,5002,ND-35m-143.xxx,16677,817
105,9/25/2022,night,25/09/22 21:55,26/09/22 5:55,5002,ND-35m-143.xxx,11784,2743
105,9/26/2022,early,26/09/22 5:55,26/09/22 13:55,5002,ND-35m-143.xxx,0,580
105,9/26/2022,late,26/09/22 13:55,26/09/22 21:55,5002,ND-35m-143.xxx,13796,2905
105,9/26/2022,night,26/09/22 21:55,27/09/22 5:55,5002,ND-35m-143.xxx,14336,2631
105,9/27/2022,early,27/09/22 5:55,27/09/22 6:15,5002,ND-35m-143.xxx,671,104
105,9/27/2022,early,27/09/22 6:15,27/09/22 13:55,5010,ND-35m-144.xxx,5374,5667
105,9/27/2022,late,27/09/22 13:55,27/09/22 16:44,5010,ND-35m-144.xxx,2574,3659
105,9/27/2022,late,27/09/22 16:44,27/09/22 21:55,5007,ND-40m-143.xxx,9540,2822
105,9/27/2022,night,27/09/22 21:55,28/09/22 5:55,5007,ND-40m-143.xxx,18405,810
105,9/28/2022,early,28/09/22 5:55,28/09/22 13:55,5007,ND-40m-143.xxx,18006,2159
105,9/28/2022,late,28/09/22 13:55,28/09/22 21:55,5007,ND-40m-143.xxx,18204,2031
105,9/28/2022,night,28/09/22 21:55,29/09/22 5:55,5007,ND-40m-143.xxx,17619,2233
105,9/29/2022,early,29/09/22 5:55,29/09/22 7:16,5007,ND-40m-143.xxx,3366,100
105,9/29/2022,early,29/09/22 7:16,29/09/22 13:55,5010,ND-35m-144.xxx,11129,2990
105,9/29/2022,late,29/09/22 13:55,29/09/22 14:08,5010,ND-35m-144.xxx,0,621
105,9/29/2022,late,29/09/22 14:08,29/09/22 21:55,5002,ND-35m-143.xxx,13638,2261
105,9/29/2022,night,29/09/22 21:55,30/09/22 5:55,5002,ND-35m-143.xxx,15523,1848
105,9/30/2022,early,30/09/22 5:55,30/09/22 13:55,5002,ND-35m-143.xxx,16184,1478
105,9/30/2022,late,30/09/22 13:55,30/09/22 14:40,5002,ND-35m-143.xxx,1629,123
105,9/30/2022,late,30/09/22 14:40,30/09/22 21:55,5005,ND-35m-79.xxx,13998,937
105,9/30/2022,night,30/09/22 21:55,1/10/22 5:55,5005,ND-35m-79.xxx,16376,857
105,10/1/2022,early,1/10/22 5:55,1/10/22 12:41,5005,ND-35m-79.xxx,14667,281
105,10/1/2022,early,1/10/22 12:41,1/10/22 13:55,5004,ND-35m-125.xxx,1626,677
105,10/1/2022,late,1/10/22 13:55,1/10/22 21:55,5004,ND-35m-125.xxx,16538,897
105,10/1/2022,night,1/10/22 21:55,1/10/22 22:31,5004,ND-35m-125.xxx,1315,39
105,10/1/2022,night,1/10/22 22:31,2/10/22 1:21,5002,ND-35m-143.xxx,4906,837
105,10/1/2022,night,2/10/22 1:21,2/10/22 5:55,5007,ND-40m-143.xxx,9523,1478
105,10/2/2022,early,2/10/22 5:55,2/10/22 13:30,5007,ND-40m-143.xxx,6943,6126
105,10/2/2022,early,2/10/22 13:30,2/10/22 13:55,5002,ND-35m-143.xxx,0,0
105,10/2/2022,late,2/10/22 13:55,2/10/22 21:55,5002,ND-35m-143.xxx,12557,2681
105,10/2/2022,night,2/10/22 21:55,3/10/22 1:38,5002,ND-35m-143.xxx,7274,866
105,10/2/2022,night,3/10/22 1:38,3/10/22 5:55,5007,ND-40m-143.xxx,7186,3004
105,10/3/2022,early,3/10/22 5:55,3/10/22 13:55,5007,ND-40m-143.xxx,15120,3724
105,10/3/2022,late,3/10/22 13:55,3/10/22 21:55,5007,ND-40m-143.xxx,18598,1570
105,10/3/2022,night,3/10/22 21:55,4/10/22 5:55,5007,ND-40m-143.xxx,19062,850
105,10/4/2022,early,4/10/22 5:55,4/10/22 13:55,5007,ND-40m-143.xxx,16859,3217
105,10/4/2022,late,4/10/22 13:55,4/10/22 21:55,5007,ND-40m-143.xxx,16165,3306
105,10/4/2022,night,4/10/22 21:55,5/10/22 5:55,5007,ND-40m-143.xxx,17167,3031
105,10/5/2022,early,5/10/22 5:55,5/10/22 13:55,5007,ND-40m-143.xxx,18719,1531
105,10/5/2022,late,5/10/22 13:55,5/10/22 21:55,5007,ND-40m-143.xxx,19220,1020
105,10/5/2022,night,5/10/22 21:55,6/10/22 5:55,5007,ND-40m-143.xxx,18267,1930
105,10/6/2022,early,6/10/22 5:55,6/10/22 8:07,5007,ND-40m-143.xxx,3032,1863
105,10/6/2022,early,6/10/22 8:07,6/10/22 13:55,5010,ND-35m-144.xxx,7296,3825
105,10/6/2022,late,6/10/22 13:55,6/10/22 14:03,5010,ND-35m-144.xxx,41,332
105,10/6/2022,late,6/10/22 14:03,6/10/22 21:55,5007,ND-40m-143.xxx,15478,2548
105,10/6/2022,night,6/10/22 21:55,7/10/22 5:55,5007,ND-40m-143.xxx,18838,913
105,10/7/2022,early,7/10/22 5:55,7/10/22 13:55,5007,ND-40m-143.xxx,18777,1750
105,10/7/2022,late,7/10/22 13:55,7/10/22 14:46,5007,ND-40m-143.xxx,2086,90
105,10/7/2022,late,7/10/22 14:46,7/10/22 21:55,5002,ND-35m-143.xxx,13635,1161
105,10/7/2022,night,7/10/22 21:55,8/10/22 5:55,5002,ND-35m-143.xxx,16066,1145
105,10/8/2022,early,8/10/22 5:55,8/10/22 13:55,5002,ND-35m-143.xxx,16468,1172
105,10/8/2022,late,8/10/22 13:55,8/10/22 21:48,5002,ND-35m-143.xxx,16245,1269
105,10/8/2022,late,8/10/22 21:48,8/10/22 21:55,5007,ND-40m-143.xxx,9,51
105,10/8/2022,night,8/10/22 21:55,9/10/22 5:55,5007,ND-40m-143.xxx,19110,1024
105,10/9/2022,early,9/10/22 5:55,9/10/22 13:55,5007,ND-40m-143.xxx,18399,1513
105,10/9/2022,late,9/10/22 13:55,9/10/22 21:55,5007,ND-40m-143.xxx,17361,2115
105,10/9/2022,night,9/10/22 21:55,10/10/22 5:55,5007,ND-40m-143.xxx,19191,1028
105,10/10/2022,early,10/10/22 5:55,10/10/22 10:24,5007,ND-40m-143.xxx,11071,299
105,10/10/2022,early,10/10/22 10:24,10/10/22 13:55,5002,ND-35m-143.xxx,7199,340
105,10/10/2022,late,10/10/22 13:55,10/10/22 21:55,5002,ND-35m-143.xxx,16499,1157
105,10/10/2022,night,10/10/22 21:55,11/10/22 5:55,5002,ND-35m-143.xxx,17298,340
105,10/11/2022,early,11/10/22 5:55,11/10/22 7:39,5002,ND-35m-143.xxx,3688,184
105,10/11/2022,early,11/10/22 7:39,11/10/22 12:08,5010,ND-35m-144.xxx,5876,4023
105,10/11/2022,early,11/10/22 12:08,11/10/22 13:55,5007,ND-40m-143.xxx,2565,1067
105,10/11/2022,late,11/10/22 13:55,11/10/22 21:55,5007,ND-40m-143.xxx,17021,2127
105,10/11/2022,night,11/10/22 21:55,12/10/22 5:55,5007,ND-40m-143.xxx,18697,1499
105,10/12/2022,early,12/10/22 5:55,12/10/22 13:55,5007,ND-40m-143.xxx,16149,2919
105,10/12/2022,late,12/10/22 13:55,12/10/22 21:55,5007,ND-40m-143.xxx,15758,4003
105,10/12/2022,night,12/10/22 21:55,13/10/22 5:55,5007,ND-40m-143.xxx,18344,1588
105,10/13/2022,early,13/10/22 5:55,13/10/22 7:36,5007,ND-40m-143.xxx,3561,766
105,10/13/2022,early,13/10/22 7:36,13/10/22 13:55,5003,ND-35m-120.xxx,11322,1729
105,10/13/2022,late,13/10/22 13:55,13/10/22 19:52,5003,ND-35m-120.xxx,9452,2044
105,10/13/2022,late,13/10/22 19:52,13/10/22 21:55,5004,ND-35m-125.xxx,3633,489
105,10/13/2022,night,13/10/22 21:55,14/10/22 5:55,5004,ND-35m-125.xxx,16921,721
105,10/14/2022,early,14/10/22 5:55,14/10/22 13:55,5004,ND-35m-125.xxx,16415,1450
105,10/14/2022,late,14/10/22 13:55,14/10/22 14:48,5004,ND-35m-125.xxx,1872,146
105,10/14/2022,late,14/10/22 14:48,14/10/22 21:55,5002,ND-35m-143.xxx,11032,2238
105,10/14/2022,night,14/10/22 21:55,15/10/22 5:55,5002,ND-35m-143.xxx,16200,1020
105,10/15/2022,early,15/10/22 5:55,15/10/22 13:25,5002,ND-35m-143.xxx,14570,951
105,10/15/2022,early,15/10/22 13:25,15/10/22 13:55,5007,ND-40m-143.xxx,404,546
105,10/15/2022,late,15/10/22 13:55,15/10/22 21:55,5007,ND-40m-143.xxx,17836,2381
105,10/15/2022,night,15/10/22 21:55,16/10/22 5:55,5007,ND-40m-143.xxx,16903,2075
105,10/16/2022,early,16/10/22 5:55,16/10/22 13:55,5007,ND-40m-143.xxx,19504,790
105,10/16/2022,late,16/10/22 13:55,16/10/22 21:55,5007,ND-40m-143.xxx,18804,1417
105,10/16/2022,night,16/10/22 21:55,17/10/22 5:55,5007,ND-40m-143.xxx,15504,3764
105,10/17/2022,early,17/10/22 5:55,17/10/22 13:55,5007,ND-40m-143.xxx,16713,3580
105,10/17/2022,late,17/10/22 13:55,17/10/22 21:55,5007,ND-40m-143.xxx,18629,1624
105,10/17/2022,night,17/10/22 21:55,18/10/22 5:55,5007,ND-40m-143.xxx,18400,1159
105,10/18/2022,early,18/10/22 5:55,18/10/22 7:25,5007,ND-40m-143.xxx,3640,219
105,10/18/2022,early,18/10/22 7:25,18/10/22 13:55,5010,ND-35m-144.xxx,8735,4809
105,10/18/2022,late,18/10/22 13:55,18/10/22 16:03,5010,ND-35m-144.xxx,1696,3034
105,10/18/2022,late,18/10/22 16:03,18/10/22 21:55,5007,ND-40m-143.xxx,12364,1584
105,10/18/2022,night,18/10/22 21:55,19/10/22 5:55,5007,ND-40m-143.xxx,18703,1495
105,10/19/2022,early,19/10/22 5:55,19/10/22 13:55,5007,ND-40m-143.xxx,3373,1183
105,10/19/2022,early,19/10/22 7:38,19/10/22 13:38,5010,ND-35m-144.xxx,9774,2941
105,10/19/2022,late,19/10/22 13:55,19/10/22 21:55,5007,ND-40m-143.xxx,14401,4451
105,10/19/2022,night,19/10/22 21:55,20/10/22 5:55,5007,ND-40m-143.xxx,18613,1746
105,10/20/2022,early,20/10/22 5:55,20/10/22 7:51,5007,ND-40m-143.xxx,4224,692
105,10/20/2022,early,20/10/22 7:51,20/10/22 13:55,5010,ND-35m-144.xxx,9254,2448
105,10/20/2022,late,20/10/22 13:55,20/10/22 13:59,5010,ND-35m-144.xxx,164,143
105,10/20/2022,late,20/10/22 13:59,20/10/22 21:55,5005,ND-35m-79.xxx,14206,2183
105,10/20/2022,night,20/10/22 21:55,21/10/22 5:55,5005,ND-35m-79.xxx,16776,864
105,10/21/2022,early,21/10/22 5:55,21/10/22 9:14,5005,ND-35m-79.xxx,6983,368
105,10/21/2022,early,21/10/22 12:07,21/10/22 13:55,5007,ND-40m-143.xxx,3095,911
105,10/21/2022,late,21/10/22 13:55,21/10/22 21:55,5007,ND-40m-143.xxx,16859,2517
105,10/21/2022,night,21/10/22 21:55,22/10/22 5:55,5007,ND-40m-143.xxx,16985,2898
105,10/22/2022,early,22/10/22 5:55,22/10/22 13:55,5007,ND-40m-143.xxx,16048,2872
