error rate,total produced,production speed [PC / min]
0.08781939965269164,8062,16.795833333333334
0.1697862576983456,8281,17.252083333333335
0.05904556484227554,3709,17.413145539906104
0.1103282032264046,5393,20.198501872659175
0.020296879733414118,3301,21.16025641025641
0.31966503032053134,3463,10.688271604938272
1.0,19,0.03958333333333333
0.4445505388078025,7331,15.272916666666667
0.2238100133648607,9727,20.264583333333334
0.0709438059904081,11051,23.022916666666667
0.08135746606334841,11050,23.020833333333332
0.06910405785456006,12445,25.927083333333332
0.13399436004730284,10993,22.902083333333334
0.20125557274133382,10991,22.897916666666667
0.1371703228986936,8114,22.92090395480226
0.2464479915804245,5701,11.877083333333333
0.1550644567219153,8145,16.96875
0.05558912386706949,8275,17.239583333333332
0.05851191909463039,8306,17.304166666666667
0.08753637245392823,8248,17.183333333333334
0.06813530757192729,8307,17.30625
0.11758334336261884,8309,17.310416666666665
0.08966181249247804,8309,17.310416666666665
0.023112480739599383,2596,17.42281879194631
0.1882494004796163,6672,20.157099697885197
0.004528301886792453,3975,21.143617021276597
0.44911377930245855,3498,11.979452054794521
0.22273012458546204,11157,23.24375
0.2098610488570148,11155,23.239583333333332
0.08511026061600145,10974,22.8625
0.09581428699471184,11157,23.24375
0.08481012658227848,8690,23.235294117647058
0.24591381872213966,6730,14.020833333333334
0.04989711934156379,1944,15.1875
0.15207780725022105,5655,16.06534090909091
0.3414169629253428,7876,16.408333333333335
0.1119109947643979,1528,17.168539325842698
0.06911532385466035,5064,19.181818181818183
0.24846511627906978,10750,22.395833333333332
0.125794319802879,7711,16.064583333333335
0.25180023228803716,8610,17.9375
0.034881422924901186,10120,21.083333333333332
0.04365442425826689,7651,15.939583333333333
0.336160618423878,9314,19.404166666666665
0.1718552036199095,11050,23.020833333333332
0.2971101468008494,10831,22.564583333333335
0.31218557853549467,10734,22.3625
0.16206525636428828,11156,23.241666666666667
0.15688032272523533,11155,23.239583333333332
0.19155015817940607,9799,23.22037914691943
0.2536520584329349,6777,14.11875
0.06051231283257023,8081,16.835416666666667
0.12498460780692033,8121,16.91875
0.03682170542635659,516,17.2
0.3044709388971684,6710,14.911111111111111
0.4885251434357071,5926,12.345833333333333
0.219932918064207,2087,15.233576642335766
0.30641213901125797,2043,19.093457943925234
0.08997050147492626,4746,20.110169491525422
0.01632547292044571,3859,21.203296703296704
0.6621722846441948,4005,13.439597315436242
0.10133041735010023,10974,22.8625
0.12399781341107871,10976,22.866666666666667
0.08563758389261746,11175,23.28125
0.09866429207479964,11230,23.395833333333332
0.07526498619399662,11227,23.389583333333334
0.09830810329474622,11230,23.395833333333332
0.03759483637187182,8831,23.424403183023873
0.09162184337678914,10969,22.852083333333333
0.05365853658536585,11275,23.489583333333332
0.07713474170069234,11266,23.470833333333335
0.05171190349476672,11274,23.4875
0.058807876530069185,11274,23.4875
0.04275323753769736,11274,23.4875
0.026850969176993963,6294,23.573033707865168
0.2513150204558738,1711,8.032863849765258
0.045844855188473296,6871,14.314583333333333
0.09057787673312417,9881,20.585416666666667
0.01694915254237288,767,21.914285714285715
0.1916928542150567,7319,16.447191011235955
0.0942881922933961,8071,16.814583333333335
0.05442009357301157,8122,16.920833333333334
0.1418190929591581,7982,16.629166666666666
0.2808898847631242,6248,13.016666666666667
0.17183478367446992,8159,16.997916666666665
0.32528504359490273,5964,12.425
0.24086316577273295,8017,16.702083333333334
0.8998330550918197,599,11.51923076923077
0.4155075466114235,6758,15.789719626168225
0.08045977011494253,2001,16.95762711864407
0.2805164319248826,1704,12.085106382978724
0.18161683277962348,3612,16.34389140271493
0.06880076445293837,2093,17.016260162601625
0.20285359801488834,4836,13.546218487394958
0.07572317109290157,10129,21.102083333333333
0.042859964447955756,10126,21.095833333333335
0.024977786553460363,10129,21.102083333333333
0.032500246962362936,10123,21.089583333333334
0.05074538453944121,10129,21.102083333333333
0.0359364201796821,10129,21.102083333333333
0.04236200256739409,10127,21.097916666666666
0.1324191772595336,9991,21.122621564482028
0.10628272251308901,5730,11.9375
0.06891583623484211,8329,17.352083333333333
0.042027938342967246,8304,17.3
0.07538179596823458,8185,17.052083333333332
0.06886985888312629,8291,17.272916666666667
0.06806088355401559,8081,16.835416666666667
0.07894736842105263,7410,16.651685393258425
0.8776859504132232,605,17.285714285714285
0.04199123661148978,8216,21.12082262210797
0.4732270347453594,8404,17.508333333333333
0.12891450528338136,10410,21.6875
0.05024498030550485,10409,21.685416666666665
0.09518179130948862,10149,21.14375
0.02238662567255957,10408,21.683333333333334
0.01408096555192356,7954,21.73224043715847
1.0,403,3.5350877192982457
0.15521952996902896,10978,22.870833333333334
0.09803921568627451,10761,22.41875
0.19387520147363574,8686,18.095833333333335
0.22957587889403228,7993,16.652083333333334
0.06682283318949575,8111,16.897916666666667
0.08848667672197084,7956,16.575
0.06816497900716226,8098,16.870833333333334
0.050221565731166914,8124,16.925
0.06056494387566301,8107,16.889583333333334
0.06042258742122822,8093,16.860416666666666
0.07150480256136606,5622,16.933734939759034
0.1441133365901319,2047,16.118110236220474
0.35865550357054915,8122,16.920833333333334
0.10850034554250172,10129,21.102083333333333
0.05292259083728278,10128,21.1
0.054513134505234054,10126,21.095833333333335
0.07759897324513772,10129,21.102083333333333
0.046362515413070286,4055,21.119791666666668
0.1436531007751938,4128,14.333333333333334
0.04518950437317784,10976,22.866666666666667
0.09456135556162885,10977,22.86875
0.12995534493757405,10973,22.860416666666666
0.10776097649845146,10978,22.870833333333334
0.10314350797266515,10975,22.864583333333332
0.07907236658284438,10737,22.36875
0.16403954047555436,11229,23.39375
0.1073114257725532,11229,23.39375
0.17364269141531322,10775,22.447916666666668
0.1446255231988601,11229,23.39375
0.1186962426437302,11045,23.010416666666668
0.05129575207053166,11229,23.39375
0.06750241080038573,1037,23.568181818181817
0.3837916063675832,3455,7.924311926605505
0.13665086887835703,10128,21.1
0.08778512886343438,10127,21.097916666666666
0.25431078988125966,9685,20.177083333333332
0.12801628064734955,10319,21.497916666666665
0.13266183515538632,8141,21.480211081794195
0.32279757901815737,7435,15.489583333333334
0.20421324161650903,2326,17.22962962962963
0.13213102686786898,5434,15.75072463768116
0.039517419672534776,8123,16.922916666666666
0.27648612945838835,7570,15.770833333333334
0.16728922091782283,3748,17.192660550458715
0.3640495867768595,2420,9.236641221374045
0.17433366238894374,10130,21.104166666666668
0.09503111725772992,10123,21.089583333333334
0.10724494825036963,10145,21.135416666666668
0.10597905861630297,10219,21.289583333333333
0.11616754746525738,10218,21.2875
0.1080446271285966,10218,21.2875
0.07114895282834215,10218,21.2875
0.06292200802426852,10219,21.289583333333333
0.2049164208456244,10170,21.1875
0.06634700068499853,10219,21.289583333333333
0.16768772973919133,5713,11.902083333333334
0.2534782032595733,7547,17.152272727272727
0.7668097281831188,699,17.475
0.4021423565922515,9989,20.810416666666665
0.182475884244373,9952,20.733333333333334
0.04783163265306122,1568,20.906666666666666
0.14997053624042428,6788,16.760493827160495
0.05370843989769821,10166,23.104545454545455
0.6683480453972257,793,19.825
0.15538573508005823,10992,22.9
0.05074273695280663,7607,22.981873111782477
0.07891529555149299,3282,22.026845637583893
0.11275964391691394,674,23.24137931034483
0.12756627466613515,10034,22.248337028824835
0.09415082325115982,10993,22.902083333333334
0.07054657708371163,11014,22.945833333333333
0.05260288907059144,11007,22.93125
0.05088596092685143,11005,22.927083333333332
0.06828913912095895,11012,22.941666666666666
0.1081007364305846,10999,22.914583333333333
0.0628862231915667,11004,22.925
0.07192154013803125,11012,22.941666666666666
0.08602834302325581,11008,22.933333333333334
0.09025885558583106,5872,23.209486166007906
0.2929678188319428,4195,18.480176211453745
0.08690818122857408,10793,22.485416666666666
0.08634972087160094,11106,23.1375
0.0613896218117854,11370,23.6875
0.08055286556915221,11359,23.664583333333333
0.05965684117905851,11365,23.677083333333332
0.12065201571823607,6871,24.193661971830984
0.25944244604316546,2224,11.346938775510203
0.14546943231441048,10992,22.9
0.11077789894583788,11004,22.925
0.12849872773536897,11004,22.925
0.06975615673905132,8243,22.96100278551532
0.23000898472596587,2226,18.39669421487603
0.02873625775552411,9187,22.9675
0.1951219512195122,1640,20.5
0.1137762490948588,11048,23.016666666666666
0.11784449002424016,10726,22.345833333333335
0.09009578890294596,11066,23.054166666666667
0.09768241897519464,11046,23.0125
0.10310491536163664,11047,23.014583333333334
0.07582467239042025,11065,23.052083333333332
0.10847733646973673,11053,23.027083333333334
0.12793119058397465,11045,23.010416666666668
0.09617644400253096,11063,23.047916666666666
0.15695675773475665,11054,23.029166666666665
0.11088054853843378,11084,23.091666666666665
0.13432835820895522,11055,23.03125
0.09482057308144265,11063,23.047916666666666
0.07839232370779398,11047,23.014583333333334
0.12291817523533671,11048,23.016666666666666
0.06509732910819375,11045,23.010416666666668
0.08410117434507679,11070,23.0625
0.18504946866984243,10916,22.741666666666667
0.07835107835107835,10989,22.89375
0.08636281425212516,11058,23.0375
0.09830020685313427,11119,23.164583333333333
0.04448462929475588,11060,23.041666666666668
0.09214487729221786,10961,22.835416666666667
0.0728876954061571,10427,21.722916666666666
0.19870490286771508,10810,22.520833333333332
0.054680427304001446,11046,23.0125
0.11245815615669953,11053,23.027083333333334
0.08595444685466377,11064,23.05
0.079402444545043,11045,23.010416666666668
0.10584403835715578,11054,23.029166666666665
0.0875101598482796,11073,23.06875
0.06906852539150901,11047,23.014583333333334
0.09353818346136467,11065,23.052083333333332
0.12707482993197278,11025,22.96875
0.15528681506849315,9344,19.466666666666665
0.15803589849391375,9694,20.195833333333333
0.1368017651840669,8611,17.939583333333335
0.09051681867215848,10197,21.24375
0.09044724666606187,11023,22.964583333333334
0.09981334992445116,11251,23.439583333333335
0.12876787177852655,10981,22.877083333333335
0.11826603111790629,11119,23.164583333333333
0.10953310846795668,11266,23.470833333333335
0.10474922325787839,11265,23.46875
0.13408723747980614,11142,23.2125
0.14056115499863797,11013,22.94375
0.10581601061477222,9044,24.311827956989248
1.0,181,0.3770833333333333
0.2186548995739501,6572,20.73186119873817
0.3739967897271268,3115,19.11042944785276
0.15797593335390311,9723,20.25625
0.12063269596556211,9989,20.810416666666665
0.0938938938938939,9990,20.8125
0.12198391420911528,9698,21.314285714285713
0.14498959990211674,8173,17.027083333333334
0.1603117172279432,10779,22.45625
0.1581318378229291,10877,22.660416666666666
0.102674089623072,10957,22.827083333333334
0.08201464870241432,11059,23.039583333333333
0.10149388863739249,11045,23.010416666666668
0.3057784911717496,1246,29.666666666666668
0.16427783902976847,5442,12.424657534246576
0.10912470130100009,11299,23.539583333333333
0.09150968663512186,11201,23.335416666666667
0.2223719676549865,3710,23.78205128205128
0.12473450473064299,5179,15.984567901234568
0.13771996939556236,2614,23.13274336283186
0.0709622823984526,8272,22.539509536784742
0.02830188679245283,2014,23.149425287356323
0.2738255033557047,1490,23.28125
0.18378303964757708,7264,22.0790273556231
0.07126019945602902,11030,22.979166666666668
0.07926608821402747,11064,23.05
0.09465317919075145,11072,23.066666666666666
0.16487293117482138,11057,23.035416666666666
0.050799963843442104,11063,23.047916666666666
0.10886075949367088,11060,23.041666666666668
0.0636314265025344,11048,23.016666666666666
0.16411297766291305,10834,22.570833333333333
0.1995245062179956,10936,22.783333333333335
0.07423146473779385,11060,23.041666666666668
0.11509229098805646,11052,23.025
0.14719453672942046,10836,22.575
0.1413318856315599,11052,23.025
0.06943314347708164,11061,23.04375
0.13764375622566333,11043,23.00625
0.10310491536163664,11047,23.014583333333334
0.09785849823800488,11067,23.05625
0.10050706265845707,11044,23.008333333333333
0.05024898143956542,11045,23.010416666666668
0.10524889330562834,11069,23.060416666666665
0.09855392834116239,10857,22.61875
0.11460124920792976,11047,23.014583333333334
0.1594792514239219,11061,23.04375
0.13717339667458434,3368,24.94814814814815
0.5208559046587216,3692,10.701449275362318
0.0410874897792314,4892,20.905982905982906
0.5093028010631773,4891,19.882113821138212
0.17744764262870114,9693,20.19375
0.11506080449017773,5345,20.96078431372549
0.3693078324225865,4392,19.52
0.10963288986696008,9997,20.827083333333334
0.13689582707895526,9993,20.81875
0.07644991212653779,5690,20.919117647058822
0.23941068139963168,4344,20.884615384615383
0.046234087694483735,11312,23.566666666666666
0.0655913020229926,11221,23.377083333333335
0.08313916543105274,9442,24.46113989637306
1.0,70,0.7446808510638298
0.14615384615384616,4290,21.45
1.0,34,2.125
0.11558211184763327,10711,22.314583333333335
0.10243716679360244,10504,21.883333333333333
0.08759190342198421,11017,22.952083333333334
0.05676657584014532,11010,22.9375
0.07374149659863946,11025,22.96875
0.1336183372748772,10994,22.904166666666665
0.16451319381255686,10990,22.895833333333332
0.07022650777767671,10993,22.902083333333334
0.0712015257469803,11011,22.939583333333335
0.07000089629828807,11157,23.24375
0.045611484644739235,11006,22.929166666666667
0.19399873084942434,11031,22.98125
0.08540795929493004,11006,22.929166666666667
0.058545883634383226,11017,22.952083333333334
0.05158296943231441,10992,22.9
0.08843097394197007,10822,22.545833333333334
0.10009655616350177,3107,23.186567164179106
0.06823137104014365,7797,22.534682080924856
0.04618473895582329,4980,22.94930875576037
0.12020149383359388,5757,21.88973384030418
0.06794440911981106,11009,22.935416666666665
0.05989654233596515,11019,22.95625
0.16049609554432706,10885,22.677083333333332
0.24961498973305954,7792,16.233333333333334
0.09244614125988547,11001,22.91875
0.12032011774445774,10871,22.647916666666667
0.0913391557496361,10992,22.9
0.0868421052631579,11020,22.958333333333332
0.14501318301663788,10999,22.914583333333333
0.1171867891911564,10991,22.897916666666667
0.12624795788709384,11018,22.954166666666666
0.12411450752062106,10305,22.35357917570499
1.0,68,3.5789473684210527
0.10400978915662651,10624,22.133333333333333
0.09044414535666218,11145,23.21875
0.08575994318181818,11264,23.466666666666665
0.07463082500663189,11309,23.560416666666665
0.06144211238997969,5908,23.822580645161292
0.21255776026094048,3679,15.857758620689655
0.13540530716103236,11004,22.925
0.16095380029806258,10736,22.366666666666667
0.07271405199054717,11002,22.920833333333334
0.10188130509860947,11003,22.922916666666666
0.07120799273387829,11010,22.9375
0.08909189580318379,11056,23.033333333333335
0.08852131236935382,11003,22.922916666666666
0.09927272727272728,11000,22.916666666666668
0.08986007632200618,11006,22.929166666666667
0.1323943661971831,11005,22.927083333333332
0.10079213329691342,10983,22.88125
0.046388939421502635,10994,22.904166666666665
0.2273080660835763,10290,21.4375
0.292450611476952,8504,17.716666666666665
0.11273832550428295,10857,22.61875
0.10335119426028518,11011,22.939583333333335
0.13386229843869976,3907,22.98235294117647
0.14674574209245742,6576,21.212903225806453
0.11958050901649828,7819,22.99705882352941
0.14480111653872993,2866,20.47142857142857
0.12352887510263662,10961,22.835416666666667
0.08424209378407851,11004,22.925
0.13372727272727272,11000,22.916666666666668
0.1790060380863911,10765,22.427083333333332
0.1298051135347756,11186,23.304166666666667
0.10036041031327973,10821,22.54375
0.1017283066177129,11167,23.264583333333334
0.12454245156682439,11201,23.335416666666667
0.1402210732750936,11218,23.370833333333334
0.09407853356096685,11129,23.185416666666665
0.15168640114818802,11148,23.225
0.4276008923139323,9862,20.545833333333334
0.13043867502238138,11170,23.270833333333332
0.19028741328047571,11099,23.122916666666665
0.0681655960028551,11208,23.35
0.09005712245626563,11204,23.341666666666665
0.08155617025073615,11207,23.347916666666666
0.14782763850477296,11209,23.352083333333333
0.09574590069946107,8721,24.292479108635096
0.13013168086754454,7746,16.1375
0.23023114355231145,9864,20.55
0.15335077480378345,4969,20.966244725738395
0.14024896265560166,4820,19.83539094650206
0.18768708840550788,10022,20.879166666666666
0.14178498985801216,9860,20.541666666666668
0.0782422293676313,3732,21.697674418604652
0.23699110272310595,3709,12.042207792207792
0.11136342992097376,11009,22.935416666666665
0.11207598371777476,11055,23.03125
0.06497708277163657,11127,23.18125
0.07992831541218638,11160,23.25
0.019783898949931517,6571,23.30141843971631
0.14975480950584685,2651,20.236641221374047
0.15161115133960898,11048,23.016666666666666
0.10970311368573497,11048,23.016666666666666
0.09734273318872018,11064,23.05
0.13911694946177705,10962,22.8375
0.10095979717493661,11044,23.008333333333333
0.1120354462428791,11059,23.039583333333333
0.09001355625847267,11065,23.052083333333332
0.11736334405144695,4976,25.258883248730964
0.27187304238880766,4789,16.92226148409894
0.08725013506212857,11106,23.1375
0.13797411869701026,11205,23.34375
0.0734188412206988,11305,23.552083333333332
0.05813644810193788,11301,23.54375
0.08602631814519739,11171,23.272916666666667
0.07334336016986641,11303,23.547916666666666
0.1110260336906585,1306,25.607843137254903
0.18483019760975034,8451,19.6993006993007
0.08573506682425674,10999,22.914583333333333
0.0665991156963891,10856,22.616666666666667
0.15919221322659874,10993,22.902083333333334
0.11501452432824982,11016,22.95
0.13937249790522296,10741,22.377083333333335
0.08346199255290164,11011,22.939583333333335
0.3968297101449275,11040,23.0
0.3064326427214331,11053,23.027083333333334
0.15409687641466727,11045,23.010416666666668
0.14949658396260337,11124,23.175
0.371285580231467,9591,19.98125
0.27478088009397306,11067,23.05625
0.15914190826676242,11141,23.210416666666667
0.09325962910128388,11216,23.366666666666667
0.20380932980240374,9818,24.00488997555012
0.2321941038351161,7666,15.970833333333333
0.1087912087912088,2730,5.6875
0.37811438278595694,7064,20.53488372093023
0.11573472041612484,9997,20.827083333333334
0.18305785123966942,2420,22.40740740740741
0.1211107393777183,5978,16.06989247311828
0.06369720747749827,4333,23.04787234042553
0.1425748594011248,6579,22.53082191780822
0.08386104577528497,11054,23.029166666666665
0.11335767106617992,10683,22.25625
0.10455402856372946,11133,23.19375
0.19625745796420177,11062,23.045833333333334
0.20786933927245732,10776,22.45
0.157756671189507,11055,23.03125
0.11442020458042908,11047,23.014583333333334
0.22879061371841156,11080,23.083333333333332
0.14206327865913776,11157,23.24375
0.10894906743185079,11152,23.233333333333334
0.29852491455297714,11118,23.1625
0.1753693677158851,10897,22.702083333333334
0.2912891360904279,11147,23.222916666666666
0.13355457888599875,11149,23.227083333333333
0.08342303552206674,11148,23.225
0.3050847457627119,826,31.76923076923077
0.20843821167445764,8343,18.376651982378856
0.0649867374005305,11310,23.5625
0.07233177115571669,11309,23.560416666666665
0.23510585918266863,4062,18.63302752293578
0.2809745982374287,5787,22.087786259541986
0.09643680198546357,5641,23.118852459016395
0.27785034521365926,5359,22.70762711864407
0.10374538420960085,11374,23.695833333333333
0.08522427440633246,11370,23.6875
0.058611599297012304,11380,23.708333333333332
0.08772563176895307,5540,23.879310344827587
0.09560687130385807,7102,21.919753086419753
0.0531866533321211,10999,22.914583333333333
0.11481077147016011,10992,22.9
0.16096825845342375,10617,22.11875
0.0652312164985918,11007,22.93125
0.14028842643300474,10956,22.825
0.0847056682740424,10991,22.897916666666667
0.0935768147542473,11007,22.93125
0.08455314119465406,10999,22.914583333333333
0.12793352205278058,10951,22.814583333333335
0.04928074245939675,10775,23.122317596566525
0.13605799537718008,9518,19.829166666666666
0.08889281611734559,11317,23.577083333333334
0.10183076782949267,10979,22.872916666666665
0.03901619039193135,11303,23.547916666666666
0.054677148661778995,11321,23.585416666666667
0.08347333981784419,11309,23.560416666666665
0.09510693454309786,6172,24.20392156862745
0.31873479318734793,2877,12.786666666666667
0.09930360857375418,11057,23.035416666666666
0.12442354643276969,11059,23.039583333333333
0.09753521126760563,11360,23.666666666666668
0.05107243319268636,11376,23.7
0.0654123439423246,11374,23.695833333333333
0.07879110165736063,11283,23.50625
0.043432296713945905,11351,23.647916666666667
0.1788038698328936,11370,23.6875
0.08164177769829205,11183,23.297916666666666
0.1221528449564682,11371,23.689583333333335
0.08768377498019192,11359,23.664583333333333
0.11474110602324762,11356,23.658333333333335
0.07462031428320604,11391,23.73125
0.12453531598513011,2690,24.017857142857142
0.09255655558258331,8222,22.342391304347824
0.07479224376731301,8664,18.05
0.45849755165412637,8373,17.44375
0.2380640227247897,9153,20.70814479638009
0.4658385093167702,644,16.94736842105263
0.06037244693632359,9988,20.808333333333334
0.13932784331181838,4493,20.330316742081447
0.3328742868384812,5083,19.625482625482626
0.05107811947684694,11316,23.575
0.12953091684434967,11256,23.45
0.37904893177119225,1451,29.02
0.1864956110735989,7405,17.22093023255814
0.16083723492150923,10893,22.69375
0.1441892994521506,8579,17.872916666666665
0.15086990392105948,7702,16.045833333333334
0.06243184296619411,11004,22.925
0.13974872541879096,10984,22.883333333333333
0.08233260553129548,10992,22.9
0.06726661212617034,11001,22.91875
0.06885090218423552,8424,17.55
0.24512182259255352,9481,19.752083333333335
0.06643516403180115,10943,22.797916666666666
0.043677953890489916,11104,23.133333333333333
0.07295518080981153,11089,23.102083333333333
0.07765151515151515,11088,23.1
0.056106801371098684,11086,23.095833333333335
0.0873979882330613,10538,21.954166666666666
0.19077453918096796,11013,22.94375
0.05251306070978202,11102,23.129166666666666
0.09424272456978106,11099,23.122916666666665
0.10421686746987951,8300,17.291666666666668
0.16347609295699403,11231,23.397916666666667
0.15468566789934157,11087,23.097916666666666
0.12714993246285458,11105,23.135416666666668
0.08160143949617633,11115,23.15625
0.05292102416155788,11092,23.108333333333334
0.09115795236791678,7306,24.272425249169434
0.1506112469437653,2045,11.424581005586592
0.05025214544811112,11303,23.547916666666666
0.04271289429005451,11191,23.314583333333335
0.057656435475665596,5897,23.400793650793652
0.4911955514365153,4316,18.92982456140351
0.19806108620869384,9593,19.985416666666666
0.18660472319008906,5166,21.0
0.14695945945945946,4736,20.23931623931624
0.09325818800510421,9404,20.7136563876652
0.1744186046511628,7138,14.870833333333334
0.05958178172443426,10473,22.967105263157894
1.0,105,4.375
0.05848112778535698,10995,22.90625
0.05033959248901319,7509,22.96330275229358
0.16952998379254458,3085,20.163398692810457
0.09137624964963094,10703,22.297916666666666
0.10631588431390215,11099,23.122916666666665
0.104907090023453,11086,23.095833333333335
0.06714131218457102,11096,23.116666666666667
0.097422494592646,11096,23.116666666666667
0.08882289416846652,11112,23.15
0.11864251738016832,10932,22.775
0.11033985396195799,11093,23.110416666666666
0.05905653583003241,11108,23.141666666666666
0.1002793044418416,11099,23.122916666666665
0.41916167664670656,1002,32.32258064516129
0.15597014925373134,8040,17.906458797327396
0.10129043662718755,11314,23.570833333333333
0.056981612961951575,10986,22.8875
0.09578853046594982,11160,23.25
0.08294278892917145,11309,23.560416666666665
0.05487319961120438,11317,23.577083333333334
0.13984201431745247,8102,24.33033033033033
0.6662162162162162,740,5.034013605442177
0.06931305808504995,11311,23.564583333333335
0.0633406034169393,11004,22.925
0.09969980896934413,10993,22.902083333333334
0.09897300736162865,11003,22.922916666666666
0.08647128209781327,11021,22.960416666666667
0.036663027656477436,10992,22.9
0.1269130272489735,8037,16.74375
0.12380687610045409,10791,22.48125
0.054767103347889375,10992,22.9
0.10013742556115438,10915,22.739583333333332
0.09911874261833378,11007,22.93125
0.10736975857687421,11018,22.954166666666666
0.07342784442021083,11004,22.925
0.20933333333333334,2250,25.568181818181817
0.6957851801495581,2942,7.505102040816326
0.42377678932470686,9892,20.608333333333334
0.44803250641573994,4676,21.15837104072398
0.20809023726176584,5142,19.853281853281853
0.09704852426213106,9995,20.822916666666668
0.13521066208082544,9304,19.383333333333333
0.22746781115879827,10019,20.872916666666665
0.1372719374456994,3453,21.1840490797546
0.381620931716656,3134,9.886435331230285
0.20196463654223967,10180,21.208333333333332
0.09786071916249431,10985,22.885416666666668
0.07648523657061544,2811,23.040983606557376
0.10355781448538755,7870,21.98324022346369
0.08472918449688226,8179,23.03943661971831
0.26838709677419353,2325,18.6
0.08631695809048015,10809,22.51875
0.2900763358778626,8122,16.920833333333334
0.1628167960347891,10693,22.277083333333334
0.06513619385988886,10977,22.86875
0.1521085709080973,10979,22.872916666666665
0.10781522637524107,10889,22.685416666666665
0.1398359161349134,10970,22.854166666666668
0.08691699245385945,10999,22.914583333333333
0.0907767873385483,10994,22.904166666666665
0.11221332362577358,10988,22.891666666666666
0.16775847336941044,10533,21.94375
0.16392424712822104,9663,20.13125
0.15707139608913143,10995,22.90625
0.18218047253060063,10539,21.95625
0.0676869818711852,10977,22.86875
0.21003362719258384,11003,22.922916666666666
0.1237385645572008,10603,22.089583333333334
0.10092285849503076,8452,17.608333333333334
0.08701134930643127,10309,21.477083333333333
0.08851326790258088,11004,22.925
0.11238615664845172,10980,22.875
0.1306122448979592,10780,22.458333333333332
0.07797413007833849,10978,22.870833333333334
0.20003210788248516,6229,24.427450980392155
0.4936253677672442,3059,13.595555555555556
0.09593899627593545,11278,23.495833333333334
0.056894718185040764,11284,23.508333333333333
0.0649025567673878,11186,23.304166666666667
0.16043125691116844,10852,22.608333333333334
0.07302375044310529,11284,23.508333333333333
0.11592017738359202,11275,23.489583333333332
0.1359741001713959,10502,21.879166666666666
1.0,300,7.5
0.34525386313465783,6795,15.443181818181818
0.19221277762544559,3647,20.84
0.2637265320580942,5646,18.511475409836066
0.13683021966741943,9742,20.295833333333334
0.07816793893129771,3275,20.993589743589745
0.32995618838992335,3652,11.271604938271604
0.21191669880447359,10372,21.608333333333334
0.0980980980980981,10989,22.89375
0.08507150013662447,10979,22.872916666666665
0.1568877551020408,10976,22.866666666666667
0.11905419081792253,10869,22.64375
0.11069523720407973,10687,22.264583333333334
0.054629882545752524,10983,22.88125
0.11552783466765966,10742,22.379166666666666
0.07668516328572728,10993,22.902083333333334
0.10050675675675676,8288,17.266666666666666
0.24009196409021238,9134,19.029166666666665
0.06161351522269401,11069,23.060416666666665
0.11897658439562427,11061,23.04375
0.038889513319096326,8897,23.169270833333332
0.4404432132963989,1805,18.802083333333332
0.02020389249304912,5395,22.95744680851064
0.12679162072767364,5442,22.212244897959184
0.04479242534595776,10984,22.883333333333333
0.08880028996013048,11036,22.991666666666667
0.08227176220806794,9420,19.625
0.0962875314302618,6761,14.085416666666667
0.14655017114033508,11102,23.129166666666666
0.13657153311379436,10932,22.775
0.05737556561085973,11050,23.020833333333332
0.060896558020633616,10953,22.81875
0.04148965018530236,11063,23.047916666666666
0.052512653651482284,11064,23.05
0.03597902730066896,11062,23.045833333333334
0.11432391776700652,5983,24.420408163265307
0.381888495004834,3103,13.204255319148936
0.14309974973185555,11188,23.308333333333334
0.0710976478973628,11224,23.383333333333333
0.07565095003518649,11368,23.683333333333334
0.07144747287642234,11337,23.61875
0.042643171806167404,11350,23.645833333333332
0.049259720492597206,7227,23.773026315789473
0.4729784640390085,2461,13.982954545454545
0.13007908371966184,11001,22.91875
0.06394607396611404,10978,22.870833333333334
0.08606259097525473,10992,22.9
0.12527292576419213,10992,22.9
0.06769790718835304,10990,22.895833333333332
0.07450587485199016,10979,22.872916666666665
0.12804712279111916,11035,22.989583333333332
0.06072800438997622,10934,22.779166666666665
0.09419961994389647,11051,23.022916666666667
0.08900858134014972,10954,22.820833333333333
0.08578409193738123,11051,23.022916666666667
0.08239632994512908,11117,23.160416666666666
0.13262551736548497,11114,23.154166666666665
0.09974035276210941,11169,23.26875
0.07891362629677119,8579,17.872916666666665
0.4520752121073148,8722,18.170833333333334
0.19121048573631458,3891,20.919354838709676
0.17965204236006052,2644,8.993197278911564
0.10062314843191338,9789,20.39375
0.09802876931273309,3754,21.089887640449437
0.1839258114374034,6470,21.423841059602648
0.06958303635067713,11224,23.383333333333333
0.09212035648107297,11333,23.610416666666666
0.07497243660418963,1814,24.84931506849315
0.116381544841887,7716,18.95823095823096
0.05095715587967183,10970,22.854166666666668
0.09630235304806033,11007,22.93125
0.058571688832209874,10978,22.870833333333334
0.06254077733246342,10729,22.352083333333333
0.08174783796085572,10985,22.885416666666668
0.12159577374988614,10979,22.872916666666665
0.10682789344485863,10999,22.914583333333333
0.1375533692222016,10774,22.445833333333333
0.06067784256559767,10976,22.866666666666667
0.23964442815249268,10912,22.733333333333334
0.05370286233530214,11005,22.927083333333332
0.07949067758071851,10995,22.90625
0.2867557715674362,3292,6.858333333333333
0.3171967351533915,3553,7.402083333333334
0.09510374954495814,10988,22.891666666666666
0.09094219390077378,10985,22.885416666666668
0.15179788237760772,9539,19.872916666666665
