Line,shift,Code,IO parts,NIO parts,Material,Speed,Profile,start date,start time,end date,end time,start datetime,end datetime,total produced,error rate,time span,production speed [PC / min]
103,night,3058,10055,916,ND,22m,143.xxx,15/06/2022,21:55:00,16/06/2022,05:55:00,2022-06-15 21:55:00,2022-06-16 05:55:00,10971,0.08349284477258226,480.0,22.85625
103,early,3058,10150,821,ND,22m,143.xxx,16/06/2022,05:55:00,16/06/2022,13:55:00,2022-06-16 05:55:00,2022-06-16 13:55:00,10971,0.07483365235621182,480.0,22.85625
103,late,3058,8844,2127,ND,22m,143.xxx,16/06/2022,13:55:00,16/06/2022,21:55:00,2022-06-16 13:55:00,2022-06-16 21:55:00,10971,0.19387476073284113,480.0,22.85625
103,night,3058,10148,823,ND,22m,143.xxx,16/06/2022,21:55:00,17/06/2022,05:55:00,2022-06-16 21:55:00,2022-06-17 05:55:00,10971,0.0750159511439249,480.0,22.85625
103,early,3058,8828,1742,ND,22m,143.xxx,17/06/2022,05:55:00,17/06/2022,13:55:00,2022-06-17 05:55:00,2022-06-17 13:55:00,10570,0.16480605487228003,480.0,22.020833333333332
103,late,3058,9512,1458,ND,22m,143.xxx,17/06/2022,13:55:00,17/06/2022,21:55:00,2022-06-17 13:55:00,2022-06-17 21:55:00,10970,0.13290793072014584,480.0,22.854166666666668
103,night,3058,10154,816,ND,22m,143.xxx,17/06/2022,21:55:00,18/06/2022,05:55:00,2022-06-17 21:55:00,2022-06-18 05:55:00,10970,0.07438468550592525,480.0,22.854166666666668
103,early,3058,7636,670,ND,22m,143.xxx,18/06/2022,05:55:00,18/06/2022,11:58:00,2022-06-18 05:55:00,2022-06-18 11:58:00,8306,0.08066457982181556,363.0,22.881542699724516
103,night,3058,9070,1864,ND,22m,143.xxx,26/06/2022,21:55:00,27/06/2022,05:55:00,2022-06-26 21:55:00,2022-06-27 05:55:00,10934,0.17047740991402963,480.0,22.779166666666665
103,early,3058,1849,307,ND,22m,143.xxx,27/06/2022,05:55:00,27/06/2022,13:55:00,2022-06-27 05:55:00,2022-06-27 13:55:00,2156,0.14239332096474955,480.0,4.491666666666666
103,night,3058,3710,962,ND,22m,143.xxx,27/06/2022,21:55:00,28/06/2022,05:55:00,2022-06-27 21:55:00,2022-06-28 05:55:00,4672,0.20590753424657535,480.0,9.733333333333333
103,early,3058,9666,1356,ND,22m,143.xxx,28/06/2022,05:55:00,28/06/2022,13:55:00,2022-06-28 05:55:00,2022-06-28 13:55:00,11022,0.12302667392487751,480.0,22.9625
103,late,3058,9824,1129,ND,22m,143.xxx,28/06/2022,13:55:00,28/06/2022,21:55:00,2022-06-28 13:55:00,2022-06-28 21:55:00,10953,0.10307678261663471,480.0,22.81875
103,night,3058,10392,756,ND,22m,143.xxx,28/06/2022,21:55:00,29/06/2022,05:55:00,2022-06-28 21:55:00,2022-06-29 05:55:00,11148,0.06781485468245425,480.0,23.225
103,early,3058,9986,1165,ND,22m,143.xxx,29/06/2022,05:55:00,29/06/2022,13:55:00,2022-06-29 05:55:00,2022-06-29 13:55:00,11151,0.10447493498340955,480.0,23.23125
103,late,3058,10550,600,ND,22m,143.xxx,29/06/2022,13:55:00,29/06/2022,21:55:00,2022-06-29 13:55:00,2022-06-29 21:55:00,11150,0.053811659192825115,480.0,23.229166666666668
103,night,3058,10672,478,ND,22m,143.xxx,29/06/2022,21:55:00,30/06/2022,05:55:00,2022-06-29 21:55:00,2022-06-30 05:55:00,11150,0.042869955156950676,480.0,23.229166666666668
103,early,3058,10505,646,ND,22m,143.xxx,30/06/2022,05:55:00,30/06/2022,13:55:00,2022-06-30 05:55:00,2022-06-30 13:55:00,11151,0.05793202403371895,480.0,23.23125
103,late,3058,10244,907,ND,22m,143.xxx,30/06/2022,13:55:00,30/06/2022,21:55:00,2022-06-30 13:55:00,2022-06-30 21:55:00,11151,0.08133799659223388,480.0,23.23125
103,night,3058,10142,1009,ND,22m,143.xxx,30/06/2022,21:55:00,01/07/2022,05:55:00,2022-06-30 21:55:00,2022-07-01 05:55:00,11151,0.09048515828176845,480.0,23.23125
103,early,3058,10530,620,ND,22m,143.xxx,01/07/2022,05:55:00,01/07/2022,13:55:00,2022-07-01 05:55:00,2022-07-01 13:55:00,11150,0.05560538116591928,480.0,23.229166666666668
103,late,3058,10196,955,ND,22m,143.xxx,01/07/2022,13:55:00,01/07/2022,21:55:00,2022-07-01 13:55:00,2022-07-01 21:55:00,11151,0.08564254326966192,480.0,23.23125
103,night,3058,10631,517,ND,22m,143.xxx,01/07/2022,21:55:00,02/07/2022,05:55:00,2022-07-01 21:55:00,2022-07-02 05:55:00,11148,0.04637603157517044,480.0,23.225
103,early,3058,10035,667,ND,22m,143.xxx,02/07/2022,05:55:00,02/07/2022,13:55:00,2022-07-02 05:55:00,2022-07-02 13:55:00,10702,0.06232479910297141,480.0,22.295833333333334
103,early,3058,9777,907,ND,22m,143.xxx,07/07/2022,05:55:00,07/07/2022,13:55:00,2022-07-07 05:55:00,2022-07-07 13:55:00,10684,0.08489329839011606,480.0,22.258333333333333
103,late,3058,9213,1684,ND,22m,143.xxx,07/07/2022,13:55:00,07/07/2022,21:55:00,2022-07-07 13:55:00,2022-07-07 21:55:00,10897,0.1545379462237313,480.0,22.702083333333334
103,night,3058,10151,575,ND,22m,143.xxx,07/07/2022,21:55:00,08/07/2022,05:55:00,2022-07-07 21:55:00,2022-07-08 05:55:00,10726,0.053608055192989,480.0,22.345833333333335
103,early,3058,10042,950,ND,22m,143.xxx,08/07/2022,05:55:00,08/07/2022,13:55:00,2022-07-08 05:55:00,2022-07-08 13:55:00,10992,0.08642649199417758,480.0,22.9
103,late,3058,7088,388,ND,22m,143.xxx,08/07/2022,13:55:00,08/07/2022,19:21:00,2022-07-08 13:55:00,2022-07-08 19:21:00,7476,0.051899411449973246,326.0,22.932515337423315
103,late,3058,7042,3412,ND,22m,143.xxx,10/09/2022,14:12:00,10/09/2022,21:55:00,2022-09-10 14:12:00,2022-09-10 21:55:00,10454,0.32638224603022764,463.0,22.578833693304535
103,night,3058,9478,1574,ND,22m,143.xxx,10/09/2022,21:55:00,11/09/2022,05:55:00,2022-09-10 21:55:00,2022-09-11 05:55:00,11052,0.1424176619616359,480.0,23.025
103,early,3058,8355,2022,ND,22m,143.xxx,11/09/2022,05:55:00,11/09/2022,13:55:00,2022-09-11 05:55:00,2022-09-11 13:55:00,10377,0.19485400404741254,480.0,21.61875
103,late,3058,10434,621,ND,22m,143.xxx,11/09/2022,13:55:00,11/09/2022,21:55:00,2022-09-11 13:55:00,2022-09-11 21:55:00,11055,0.05617367706919946,480.0,23.03125
103,night,3058,6933,668,ND,22m,143.xxx,11/09/2022,21:55:00,12/09/2022,03:24:00,2022-09-11 21:55:00,2022-09-12 03:24:00,7601,0.08788317326667544,329.0,23.103343465045594
103,night,3058,9203,1412,ND,22m,143.xxx,17/09/2022,21:55:00,18/09/2022,05:55:00,2022-09-17 21:55:00,2022-09-18 05:55:00,10615,0.1330193122939237,480.0,22.114583333333332
103,early,3058,9268,1545,ND,22m,143.xxx,18/09/2022,05:55:00,18/09/2022,13:55:00,2022-09-18 05:55:00,2022-09-18 13:55:00,10813,0.14288356607786923,480.0,22.527083333333334
103,late,3058,8637,1788,ND,22m,143.xxx,18/09/2022,13:55:00,18/09/2022,21:55:00,2022-09-18 13:55:00,2022-09-18 21:55:00,10425,0.17151079136690647,480.0,21.71875
103,night,3058,9894,1077,ND,22m,143.xxx,18/09/2022,21:55:00,19/09/2022,05:55:00,2022-09-18 21:55:00,2022-09-19 05:55:00,10971,0.09816789718348373,480.0,22.85625
103,early,3058,10052,920,ND,22m,143.xxx,19/09/2022,05:55:00,19/09/2022,13:55:00,2022-09-19 05:55:00,2022-09-19 13:55:00,10972,0.08384979948960991,480.0,22.858333333333334
103,late,3058,10505,465,ND,22m,143.xxx,19/09/2022,13:55:00,19/09/2022,21:55:00,2022-09-19 13:55:00,2022-09-19 21:55:00,10970,0.04238833181403829,480.0,22.854166666666668
103,night,3058,10134,838,ND,22m,143.xxx,19/09/2022,21:55:00,20/09/2022,05:55:00,2022-09-19 21:55:00,2022-09-20 05:55:00,10972,0.07637623040466643,480.0,22.858333333333334
103,early,3058,10270,699,ND,22m,143.xxx,20/09/2022,05:55:00,20/09/2022,13:55:00,2022-09-20 05:55:00,2022-09-20 13:55:00,10969,0.06372504330385632,480.0,22.852083333333333
103,late,3058,10210,761,ND,22m,143.xxx,20/09/2022,13:55:00,20/09/2022,21:55:00,2022-09-20 13:55:00,2022-09-20 21:55:00,10971,0.06936468872481998,480.0,22.85625
103,night,3058,10387,584,ND,22m,143.xxx,20/09/2022,21:55:00,21/09/2022,05:55:00,2022-09-20 21:55:00,2022-09-21 05:55:00,10971,0.05323124601221402,480.0,22.85625
103,early,3058,10086,883,ND,22m,143.xxx,21/09/2022,05:55:00,21/09/2022,13:55:00,2022-09-21 05:55:00,2022-09-21 13:55:00,10969,0.08049958975294011,480.0,22.852083333333333
103,late,3058,9587,1048,ND,22m,143.xxx,21/09/2022,13:55:00,21/09/2022,21:55:00,2022-09-21 13:55:00,2022-09-21 21:55:00,10635,0.09854254818993888,480.0,22.15625
103,night,3058,6475,882,ND,22m,143.xxx,21/09/2022,21:55:00,22/09/2022,03:17:00,2022-09-21 21:55:00,2022-09-22 03:17:00,7357,0.11988582302568981,322.0,22.847826086956523
103,early,3058,8653,1853,ND,22m,143.xxx,29/09/2022,05:55:00,29/09/2022,13:55:00,2022-09-29 05:55:00,2022-09-29 13:55:00,10506,0.17637540453074432,480.0,21.8875
103,late,3058,7800,1476,ND,22m,143.xxx,29/09/2022,13:55:00,29/09/2022,21:55:00,2022-09-29 13:55:00,2022-09-29 21:55:00,9276,0.1591203104786546,480.0,19.325
103,night,3058,9487,1293,ND,22m,143.xxx,29/09/2022,21:55:00,30/09/2022,05:55:00,2022-09-29 21:55:00,2022-09-30 05:55:00,10780,0.11994434137291281,480.0,22.458333333333332
103,early,3058,9121,1393,ND,22m,143.xxx,30/09/2022,05:55:00,30/09/2022,13:55:00,2022-09-30 05:55:00,2022-09-30 13:55:00,10514,0.13249001331557922,480.0,21.904166666666665
103,late,3058,7542,935,ND,22m,143.xxx,30/09/2022,13:55:00,30/09/2022,21:55:00,2022-09-30 13:55:00,2022-09-30 21:55:00,8477,0.1102984546419724,480.0,17.660416666666666
