Line,shift,Code,IO parts,NIO parts,Material,Speed,Profile,start date,start time,end date,end time,start datetime,end datetime,total produced,error rate,time span,production speed [PC / min]
103,late,3053,9238,891,NU,20m,80.xx,04/03/2022,13:55:00,04/03/2022,21:55:00,2022-03-04 13:55:00,2022-03-04 21:55:00,10129,0.0879652482969691,480.0,21.102083333333333
103,night,3053,9577,552,NU,20m,80.xx,04/03/2022,21:55:00,05/03/2022,05:55:00,2022-03-04 21:55:00,2022-03-05 05:55:00,10129,0.05449698884391352,480.0,21.102083333333333
103,early,3053,6843,1165,NU,20m,80.xx,05/03/2022,05:55:00,05/03/2022,12:14:00,2022-03-05 05:55:00,2022-03-05 12:14:00,8008,0.14547952047952048,379.0,21.12928759894459
103,night,3052,9404,1547,NU,22m,68.xxx,13/03/2022,21:55:00,14/03/2022,05:55:00,2022-03-13 21:55:00,2022-03-14 05:55:00,10951,0.14126563784129303,480.0,22.814583333333335
103,early,3052,4610,549,NU,22m,68.xxx,14/03/2022,05:55:00,14/03/2022,09:34:00,2022-03-14 05:55:00,2022-03-14 09:34:00,5159,0.10641597208761387,219.0,23.557077625570777
103,early,3053,4485,738,NU,20m,80.xx,14/03/2022,09:34:00,14/03/2022,13:55:00,2022-03-14 09:34:00,2022-03-14 13:55:00,5223,0.14129810453762207,261.0,20.011494252873565
103,late,3053,8662,1465,NU,20m,80.xx,14/03/2022,13:55:00,14/03/2022,21:55:00,2022-03-14 13:55:00,2022-03-14 21:55:00,10127,0.14466278266021526,480.0,21.097916666666666
103,night,3053,9346,781,NU,20m,80.xx,14/03/2022,21:55:00,15/03/2022,05:55:00,2022-03-14 21:55:00,2022-03-15 05:55:00,10127,0.07712056877653797,480.0,21.097916666666666
103,early,3053,8822,1307,NU,20m,80.xx,15/03/2022,05:55:00,15/03/2022,13:55:00,2022-03-15 05:55:00,2022-03-15 13:55:00,10129,0.12903544278803436,480.0,21.102083333333333
103,late,3053,9370,757,NU,20m,80.xx,15/03/2022,13:55:00,15/03/2022,21:55:00,2022-03-15 13:55:00,2022-03-15 21:55:00,10127,0.07475066653500544,480.0,21.097916666666666
103,night,3053,6545,439,NU,20m,80.xx,15/03/2022,21:55:00,16/03/2022,03:25:00,2022-03-15 21:55:00,2022-03-16 03:25:00,6984,0.06285796105383734,330.0,21.163636363636364
103,night,3053,4869,1681,NU,20m,80.xx,08/04/2022,00:15:00,08/04/2022,05:55:00,2022-04-08 00:15:00,2022-04-08 05:55:00,6550,0.2566412213740458,340.0,19.264705882352942
103,early,3053,3710,234,NU,20m,80.xx,08/04/2022,05:55:00,08/04/2022,09:01:00,2022-04-08 05:55:00,2022-04-08 09:01:00,3944,0.05933062880324544,186.0,21.204301075268816
103,late,3053,2456,510,NU,20m,80.xx,08/04/2022,18:48:00,08/04/2022,21:55:00,2022-04-08 18:48:00,2022-04-08 21:55:00,2966,0.17194875252865813,187.0,15.86096256684492
103,night,3053,8964,1163,NU,20m,80.xx,08/04/2022,21:55:00,09/04/2022,05:55:00,2022-04-08 21:55:00,2022-04-09 05:55:00,10127,0.11484151278759751,480.0,21.097916666666666
103,early,3053,7500,1396,NU,20m,80.xx,09/04/2022,05:55:00,09/04/2022,12:56:00,2022-04-09 05:55:00,2022-04-09 12:56:00,8896,0.15692446043165467,421.0,21.13064133016627
103,night,3052,8692,2573,NU,22m,68.xxx,10/04/2022,21:55:00,11/04/2022,05:55:00,2022-04-10 21:55:00,2022-04-11 05:55:00,11265,0.22840656901908565,480.0,23.46875
103,early,3052,3985,246,NU,22m,68.xxx,11/04/2022,05:55:00,11/04/2022,08:54:00,2022-04-11 05:55:00,2022-04-11 08:54:00,4231,0.05814228314819192,179.0,23.636871508379887
103,early,3053,5200,880,NU,20m,80.xx,11/04/2022,08:54:00,11/04/2022,13:55:00,2022-04-11 08:54:00,2022-04-11 13:55:00,6080,0.14473684210526316,301.0,20.19933554817276
103,late,3053,9244,884,NU,20m,80.xx,11/04/2022,13:55:00,11/04/2022,21:55:00,2022-04-11 13:55:00,2022-04-11 21:55:00,10128,0.0872827804107425,480.0,21.1
103,night,3053,9429,698,NU,20m,80.xx,11/04/2022,21:55:00,12/04/2022,05:55:00,2022-04-11 21:55:00,2022-04-12 05:55:00,10127,0.06892465685790461,480.0,21.097916666666666
103,early,3053,9554,573,NU,20m,80.xx,12/04/2022,05:55:00,12/04/2022,13:55:00,2022-04-12 05:55:00,2022-04-12 13:55:00,10127,0.056581416016589316,480.0,21.097916666666666
103,late,3053,9495,633,NU,20m,80.xx,12/04/2022,13:55:00,12/04/2022,21:55:00,2022-04-12 13:55:00,2022-04-12 21:55:00,10128,0.0625,480.0,21.1
103,night,3053,9503,625,NU,20m,80.xx,12/04/2022,21:55:00,13/04/2022,05:55:00,2022-04-12 21:55:00,2022-04-13 05:55:00,10128,0.06171011058451817,480.0,21.1
103,early,3053,9788,339,NU,20m,80.xx,13/04/2022,05:55:00,13/04/2022,13:55:00,2022-04-13 05:55:00,2022-04-13 13:55:00,10127,0.03347486916164708,480.0,21.097916666666666
103,late,3053,9292,837,NU,20m,80.xx,13/04/2022,13:55:00,13/04/2022,21:55:00,2022-04-13 13:55:00,2022-04-13 21:55:00,10129,0.08263402112745583,480.0,21.102083333333333
103,night,3053,4120,119,NU,20m,80.xx,13/04/2022,21:55:00,14/04/2022,01:15:00,2022-04-13 21:55:00,2022-04-14 01:15:00,4239,0.028072658645907054,200.0,21.195
103,night,3052,7720,2673,NU,22m,68.xxx,19/04/2022,21:55:00,20/04/2022,05:55:00,2022-04-19 21:55:00,2022-04-20 05:55:00,10393,0.25719234099874916,480.0,21.652083333333334
103,early,3052,10151,1152,NU,22m,68.xxx,20/04/2022,05:55:00,20/04/2022,13:55:00,2022-04-20 05:55:00,2022-04-20 13:55:00,11303,0.10191984428912677,480.0,23.547916666666666
103,late,3052,10490,768,NU,22m,68.xxx,20/04/2022,13:55:00,20/04/2022,21:55:00,2022-04-20 13:55:00,2022-04-20 21:55:00,11258,0.06821815597797122,480.0,23.454166666666666
103,night,3052,10123,1131,NU,22m,68.xxx,20/04/2022,21:55:00,21/04/2022,05:55:00,2022-04-20 21:55:00,2022-04-21 05:55:00,11254,0.10049760085303003,480.0,23.445833333333333
103,early,3052,9870,1044,NU,22m,68.xxx,21/04/2022,05:55:00,21/04/2022,13:55:00,2022-04-21 05:55:00,2022-04-21 13:55:00,10914,0.09565695437053326,480.0,22.7375
103,late,3052,10430,838,NU,22m,68.xxx,21/04/2022,13:55:00,21/04/2022,21:55:00,2022-04-21 13:55:00,2022-04-21 21:55:00,11268,0.07436989705360313,480.0,23.475
103,night,3052,7782,654,NU,22m,68.xxx,21/04/2022,21:55:00,22/04/2022,05:55:00,2022-04-21 21:55:00,2022-04-22 05:55:00,8436,0.077524893314367,480.0,17.575
103,night,3052,9887,1125,NU,22m,68.xxx,24/04/2022,21:55:00,25/04/2022,05:55:00,2022-04-24 21:55:00,2022-04-25 05:55:00,11012,0.10216127860515802,480.0,22.941666666666666
103,early,3052,6656,320,NU,22m,68.xxx,25/04/2022,05:55:00,25/04/2022,10:51:00,2022-04-25 05:55:00,2022-04-25 10:51:00,6976,0.045871559633027525,296.0,23.56756756756757
103,early,3053,3266,329,NU,20m,80.xx,25/04/2022,10:51:00,25/04/2022,13:55:00,2022-04-25 10:51:00,2022-04-25 13:55:00,3595,0.09151599443671767,184.0,19.53804347826087
103,late,3053,9358,864,NU,20m,80.xx,25/04/2022,13:55:00,25/04/2022,21:55:00,2022-04-25 13:55:00,2022-04-25 21:55:00,10222,0.08452357659949129,480.0,21.295833333333334
103,night,3053,9366,856,NU,20m,80.xx,25/04/2022,21:55:00,26/04/2022,05:55:00,2022-04-25 21:55:00,2022-04-26 05:55:00,10222,0.08374095089023674,480.0,21.295833333333334
103,early,3053,9353,869,NU,20m,80.xx,26/04/2022,05:55:00,26/04/2022,13:55:00,2022-04-26 05:55:00,2022-04-26 13:55:00,10222,0.08501271766777539,480.0,21.295833333333334
103,late,3053,9049,1174,NU,20m,80.xx,26/04/2022,13:55:00,26/04/2022,21:55:00,2022-04-26 13:55:00,2022-04-26 21:55:00,10223,0.11483908833023575,480.0,21.297916666666666
103,night,3053,9726,496,NU,20m,80.xx,26/04/2022,21:55:00,27/04/2022,05:55:00,2022-04-26 21:55:00,2022-04-27 05:55:00,10222,0.048522793973782036,480.0,21.295833333333334
103,early,3053,9753,470,NU,20m,80.xx,27/04/2022,05:55:00,27/04/2022,13:55:00,2022-04-27 05:55:00,2022-04-27 13:55:00,10223,0.04597476278978773,480.0,21.297916666666666
103,late,3053,9506,716,NU,20m,80.xx,27/04/2022,13:55:00,27/04/2022,21:55:00,2022-04-27 13:55:00,2022-04-27 21:55:00,10222,0.07004500097828213,480.0,21.295833333333334
103,night,3053,9809,411,NU,20m,80.xx,27/04/2022,21:55:00,28/04/2022,05:55:00,2022-04-27 21:55:00,2022-04-28 05:55:00,10220,0.04021526418786693,480.0,21.291666666666668
103,early,3053,9893,329,NU,20m,80.xx,28/04/2022,05:55:00,28/04/2022,13:55:00,2022-04-28 05:55:00,2022-04-28 13:55:00,10222,0.03218548229309333,480.0,21.295833333333334
103,late,3053,9995,227,NU,20m,80.xx,28/04/2022,13:55:00,28/04/2022,21:55:00,2022-04-28 13:55:00,2022-04-28 21:55:00,10222,0.022207004500097827,480.0,21.295833333333334
103,night,3053,7130,242,NU,20m,80.xx,28/04/2022,21:55:00,29/04/2022,05:55:00,2022-04-28 21:55:00,2022-04-29 05:55:00,7372,0.03282691264243082,480.0,15.358333333333333
103,early,3052,8579,2601,NU,22m,68.xxx,30/04/2022,05:55:00,30/04/2022,13:55:00,2022-04-30 05:55:00,2022-04-30 13:55:00,11180,0.23264758497316637,480.0,23.291666666666668
103,early,3053,8127,751,NU,20m,80.xx,05/05/2022,05:55:00,05/05/2022,13:55:00,2022-05-05 05:55:00,2022-05-05 13:55:00,8878,0.08459112412705565,480.0,18.495833333333334
103,late,3053,9779,281,NU,20m,80.xx,05/05/2022,13:55:00,05/05/2022,21:55:00,2022-05-05 13:55:00,2022-05-05 21:55:00,10060,0.0279324055666004,480.0,20.958333333333332
103,night,3053,9354,490,NU,20m,80.xx,05/05/2022,21:55:00,06/05/2022,05:55:00,2022-05-05 21:55:00,2022-05-06 05:55:00,9844,0.049776513612352705,480.0,20.508333333333333
103,early,3053,9851,370,NU,20m,80.xx,06/05/2022,05:55:00,06/05/2022,13:55:00,2022-05-06 05:55:00,2022-05-06 13:55:00,10221,0.03619998043244301,480.0,21.29375
103,late,3053,8932,1290,NU,20m,80.xx,06/05/2022,13:55:00,06/05/2022,21:55:00,2022-05-06 13:55:00,2022-05-06 21:55:00,10222,0.12619839561729604,480.0,21.295833333333334
103,night,3053,9615,606,NU,20m,80.xx,06/05/2022,21:55:00,07/05/2022,05:55:00,2022-05-06 21:55:00,2022-05-07 05:55:00,10221,0.059289697681244494,480.0,21.29375
103,early,3053,9463,345,NU,20m,80.xx,07/05/2022,05:55:00,07/05/2022,13:55:00,2022-05-07 05:55:00,2022-05-07 13:55:00,9808,0.03517536704730832,480.0,20.433333333333334
103,late,3053,2568,2816,NU,20m,80.xx,12/05/2022,15:38:00,12/05/2022,21:55:00,2022-05-12 15:38:00,2022-05-12 21:55:00,5384,0.5230312035661219,377.0,14.281167108753316
103,night,3053,5869,1287,NU,20m,80.xx,12/05/2022,21:55:00,13/05/2022,05:55:00,2022-05-12 21:55:00,2022-05-13 05:55:00,7156,0.17984907769703745,480.0,14.908333333333333
103,early,3052,9344,1186,NU,22m,68.xxx,14/05/2022,05:55:00,14/05/2022,13:34:00,2022-05-14 05:55:00,2022-05-14 13:34:00,10530,0.11263057929724596,459.0,22.941176470588236
103,late,3052,2021,1137,NU,22m,68.xxx,20/05/2022,17:41:00,20/05/2022,21:55:00,2022-05-20 17:41:00,2022-05-20 21:55:00,3158,0.36003799873337555,254.0,12.433070866141732
103,night,3052,10040,1366,NU,22m,68.xxx,20/05/2022,21:55:00,21/05/2022,05:55:00,2022-05-20 21:55:00,2022-05-21 05:55:00,11406,0.11976152901981413,480.0,23.7625
103,early,3052,7699,2066,NU,22m,68.xxx,21/05/2022,05:55:00,21/05/2022,13:55:00,2022-05-21 05:55:00,2022-05-21 13:55:00,9765,0.21157194060419868,480.0,20.34375
103,night,3052,3713,707,NU,22m,68.xxx,22/05/2022,21:55:00,23/05/2022,05:55:00,2022-05-22 21:55:00,2022-05-23 05:55:00,4420,0.1599547511312217,480.0,9.208333333333334
103,night,3052,8200,1364,NU,22m,68.xxx,23/05/2022,22:52:00,24/05/2022,05:55:00,2022-05-23 22:52:00,2022-05-24 05:55:00,9564,0.1426181514010874,423.0,22.609929078014183
103,early,3052,690,48,NU,22m,68.xxx,24/05/2022,05:55:00,24/05/2022,06:26:00,2022-05-24 05:55:00,2022-05-24 06:26:00,738,0.06504065040650407,31.0,23.806451612903224
103,night,3053,5902,989,NU,20m,80.xx,25/05/2022,00:16:00,25/05/2022,05:55:00,2022-05-25 00:16:00,2022-05-25 05:55:00,6891,0.14352053402989406,339.0,20.327433628318584
103,early,3053,9830,298,NU,20m,80.xx,25/05/2022,05:55:00,25/05/2022,13:55:00,2022-05-25 05:55:00,2022-05-25 13:55:00,10128,0.029423380726698263,480.0,21.1
103,late,3053,9657,470,NU,20m,80.xx,25/05/2022,13:55:00,25/05/2022,21:55:00,2022-05-25 13:55:00,2022-05-25 21:55:00,10127,0.04641058556334551,480.0,21.097916666666666
103,night,3053,5249,1019,NU,20m,80.xx,25/05/2022,21:55:00,26/05/2022,05:55:00,2022-05-25 21:55:00,2022-05-26 05:55:00,6268,0.16257179323548182,480.0,13.058333333333334
