Line,shift,Code,IO parts,NIO parts,Material,Speed,Profile,start date,start time,end date,end time,start datetime,end datetime,total produced,error rate,time span,production speed [PC / min]
103,early,3006,4031,863,FX,16m,37.xxx,01/04/2022,08:47:00,01/04/2022,13:55:00,2022-04-01 08:47:00,2022-04-01 13:55:00,4894,0.1763383735185942,308.0,15.88961038961039
103,late,3006,6871,1026,FX,16m,37.xxx,01/04/2022,13:55:00,01/04/2022,21:55:00,2022-04-01 13:55:00,2022-04-01 21:55:00,7897,0.12992275547676332,480.0,16.452083333333334
103,night,3006,6927,1137,FX,16m,37.xxx,01/04/2022,21:55:00,02/04/2022,05:55:00,2022-04-01 21:55:00,2022-04-02 05:55:00,8064,0.1409970238095238,480.0,16.8
103,early,3006,6893,1093,FX,16m,37.xxx,02/04/2022,05:55:00,02/04/2022,13:55:00,2022-04-02 05:55:00,2022-04-02 13:55:00,7986,0.13686451289757076,480.0,16.6375
103,night,3006,6625,1464,FX,16m,37.xxx,03/04/2022,21:55:00,04/04/2022,05:55:00,2022-04-03 21:55:00,2022-04-04 05:55:00,8089,0.18098652491037212,480.0,16.852083333333333
103,early,3006,6685,1391,FX,16m,37.xxx,04/04/2022,05:55:00,04/04/2022,13:55:00,2022-04-04 05:55:00,2022-04-04 13:55:00,8076,0.1722387320455671,480.0,16.825
103,late,3006,6881,1208,FX,16m,37.xxx,04/04/2022,13:55:00,04/04/2022,21:55:00,2022-04-04 13:55:00,2022-04-04 21:55:00,8089,0.14933860798615403,480.0,16.852083333333333
103,night,3006,6413,1481,FX,16m,37.xxx,04/04/2022,21:55:00,05/04/2022,05:55:00,2022-04-04 21:55:00,2022-04-05 05:55:00,7894,0.18761084367874334,480.0,16.445833333333333
103,early,3006,7174,914,FX,16m,37.xxx,05/04/2022,05:55:00,05/04/2022,13:55:00,2022-04-05 05:55:00,2022-04-05 13:55:00,8088,0.11300692383778438,480.0,16.85
103,late,3006,383,63,FX,16m,37.xxx,05/04/2022,13:55:00,05/04/2022,14:21:00,2022-04-05 13:55:00,2022-04-05 14:21:00,446,0.1412556053811659,26.0,17.153846153846153
103,late,3005,2386,2115,FX,16m,37.xxx,05/04/2022,14:21:00,05/04/2022,21:55:00,2022-04-05 14:21:00,2022-04-05 21:55:00,4501,0.4698955787602755,454.0,9.91409691629956
103,night,3005,4665,1085,FX,16m,37.xxx,05/04/2022,21:55:00,06/04/2022,05:09:00,2022-04-05 21:55:00,2022-04-06 05:09:00,5750,0.18869565217391304,434.0,13.248847926267281
103,night,3003,138,380,FX,14m,37.xxx,06/04/2022,05:09:00,06/04/2022,05:55:00,2022-04-06 05:09:00,2022-04-06 05:55:00,518,0.7335907335907336,46.0,11.26086956521739
103,early,3003,729,188,FX,14m,37.xxx,06/04/2022,05:55:00,06/04/2022,06:57:00,2022-04-06 05:55:00,2022-04-06 06:57:00,917,0.2050163576881134,62.0,14.790322580645162
103,early,3004,4773,1336,FX,14m,18.xx,06/04/2022,06:57:00,06/04/2022,13:55:00,2022-04-06 06:57:00,2022-04-06 13:55:00,6109,0.21869373056146668,418.0,14.614832535885167
103,late,3004,6620,653,FX,14m,18.xx,06/04/2022,13:55:00,06/04/2022,21:55:00,2022-04-06 13:55:00,2022-04-06 21:55:00,7273,0.08978413309500893,480.0,15.152083333333334
103,night,3004,5714,1391,FX,14m,18.xx,06/04/2022,21:55:00,07/04/2022,05:55:00,2022-04-06 21:55:00,2022-04-07 05:55:00,7105,0.19577762139338495,480.0,14.802083333333334
103,early,3004,3718,617,FX,14m,18.xx,07/04/2022,05:55:00,07/04/2022,10:41:00,2022-04-07 05:55:00,2022-04-07 10:41:00,4335,0.14232987312572087,286.0,15.157342657342657
103,night,3004,1887,567,FX,14m,18.xx,01/05/2022,21:55:00,02/05/2022,00:36:00,2022-05-01 21:55:00,2022-05-02 00:36:00,2454,0.2310513447432763,161.0,15.24223602484472
103,night,3005,0,51,FX,16m,37.xxx,02/05/2022,00:36:00,02/05/2022,00:51:00,2022-05-02 00:36:00,2022-05-02 00:51:00,51,1.0,15.0,3.4
103,night,3006,4574,463,FX,16m,37.xxx,02/05/2022,00:51:00,02/05/2022,05:55:00,2022-05-02 00:51:00,2022-05-02 05:55:00,5037,0.09191979352789359,304.0,16.56907894736842
103,early,3006,7675,404,FX,16m,37.xxx,02/05/2022,05:55:00,02/05/2022,13:55:00,2022-05-02 05:55:00,2022-05-02 13:55:00,8079,0.050006188884762964,480.0,16.83125
103,late,3006,7598,378,FX,16m,37.xxx,02/05/2022,13:55:00,02/05/2022,21:55:00,2022-05-02 13:55:00,2022-05-02 21:55:00,7976,0.04739217652958876,480.0,16.616666666666667
103,night,3006,7854,236,FX,16m,37.xxx,02/05/2022,21:55:00,03/05/2022,05:55:00,2022-05-02 21:55:00,2022-05-03 05:55:00,8090,0.029171817058096416,480.0,16.854166666666668
103,early,3006,7729,362,FX,16m,37.xxx,03/05/2022,05:55:00,03/05/2022,13:55:00,2022-05-03 05:55:00,2022-05-03 13:55:00,8091,0.04474107032505253,480.0,16.85625
103,late,3006,7432,444,FX,16m,37.xxx,03/05/2022,13:55:00,03/05/2022,21:55:00,2022-05-03 13:55:00,2022-05-03 21:55:00,7876,0.0563737938039614,480.0,16.408333333333335
103,night,3006,7490,581,FX,16m,37.xxx,03/05/2022,21:55:00,04/05/2022,05:55:00,2022-05-03 21:55:00,2022-05-04 05:55:00,8071,0.07198612315698179,480.0,16.814583333333335
103,early,3006,2906,158,FX,16m,37.xxx,04/05/2022,05:55:00,04/05/2022,09:10:00,2022-05-04 05:55:00,2022-05-04 09:10:00,3064,0.05156657963446475,195.0,15.712820512820512
103,early,3007,3189,783,FX,20m,37.xxx,04/05/2022,09:10:00,04/05/2022,13:55:00,2022-05-04 09:10:00,2022-05-04 13:55:00,3972,0.1971299093655589,285.0,13.936842105263159
103,early,3008,252,945,FX,20m,18.xx,04/05/2022,12:23:00,04/05/2022,13:34:00,2022-05-04 12:23:00,2022-05-04 13:34:00,1197,0.7894736842105263,71.0,16.859154929577464
103,late,3007,2796,359,FX,20m,37.xxx,04/05/2022,13:55:00,04/05/2022,16:54:00,2022-05-04 13:55:00,2022-05-04 16:54:00,3155,0.11378763866877971,179.0,17.625698324022345
103,late,3006,4482,255,FX,16m,37.xxx,04/05/2022,16:54:00,04/05/2022,21:55:00,2022-05-04 16:54:00,2022-05-04 21:55:00,4737,0.05383153894870171,301.0,15.737541528239202
103,night,3006,6202,488,FX,16m,37.xxx,04/05/2022,21:55:00,05/05/2022,04:32:00,2022-05-04 21:55:00,2022-05-05 04:32:00,6690,0.07294469357249626,397.0,16.851385390428213
103,late,3006,6537,1007,FX,16m,37.xxx,09/05/2022,13:55:00,09/05/2022,21:55:00,2022-05-09 13:55:00,2022-05-09 21:55:00,7544,0.13348356309650053,480.0,15.716666666666667
103,night,3006,7569,252,FX,16m,37.xxx,09/05/2022,21:55:00,10/05/2022,05:55:00,2022-05-09 21:55:00,2022-05-10 05:55:00,7821,0.03222094361334868,480.0,16.29375
103,early,3006,8007,131,FX,16m,37.xxx,10/05/2022,05:55:00,10/05/2022,13:55:00,2022-05-10 05:55:00,2022-05-10 13:55:00,8138,0.016097321209142295,480.0,16.954166666666666
103,late,3006,6855,1280,FX,16m,37.xxx,10/05/2022,13:55:00,10/05/2022,21:55:00,2022-05-10 13:55:00,2022-05-10 21:55:00,8135,0.15734480639213275,480.0,16.947916666666668
103,night,3006,6490,1247,FX,16m,37.xxx,10/05/2022,21:55:00,11/05/2022,05:55:00,2022-05-10 21:55:00,2022-05-11 05:55:00,7737,0.16117358149153418,480.0,16.11875
103,early,3006,7457,1014,FX,16m,37.xxx,11/05/2022,05:55:00,11/05/2022,13:55:00,2022-05-11 05:55:00,2022-05-11 13:55:00,8471,0.11970251446110258,480.0,17.647916666666667
103,late,3006,6750,1273,FX,16m,37.xxx,11/05/2022,13:55:00,11/05/2022,21:55:00,2022-05-11 13:55:00,2022-05-11 21:55:00,8023,0.15866882712202418,480.0,16.714583333333334
103,night,3006,7073,1097,FX,16m,37.xxx,11/05/2022,21:55:00,12/05/2022,05:55:00,2022-05-11 21:55:00,2022-05-12 05:55:00,8170,0.1342717258261934,480.0,17.020833333333332
103,early,3006,3380,474,FX,16m,37.xxx,12/05/2022,05:55:00,12/05/2022,09:51:00,2022-05-12 05:55:00,2022-05-12 09:51:00,3854,0.12298910223144785,236.0,16.33050847457627
103,early,3005,1772,866,FX,16m,37.xxx,17/05/2022,08:40:00,17/05/2022,13:55:00,2022-05-17 08:40:00,2022-05-17 13:55:00,2638,0.3282789992418499,315.0,8.374603174603175
103,late,3005,2334,259,FX,16m,37.xxx,17/05/2022,13:55:00,17/05/2022,16:27:00,2022-05-17 13:55:00,2022-05-17 16:27:00,2593,0.0998843038951022,152.0,17.05921052631579
103,late,3004,3820,466,FX,14m,18.xx,17/05/2022,16:27:00,17/05/2022,21:55:00,2022-05-17 16:27:00,2022-05-17 21:55:00,4286,0.10872608492767148,328.0,13.067073170731707
103,night,3004,5988,872,FX,14m,18.xx,17/05/2022,21:55:00,18/05/2022,05:55:00,2022-05-17 21:55:00,2022-05-18 05:55:00,6860,0.1271137026239067,480.0,14.291666666666666
103,early,3004,6103,1160,FX,14m,18.xx,18/05/2022,05:55:00,18/05/2022,13:55:00,2022-05-18 05:55:00,2022-05-18 13:55:00,7263,0.1597136169626876,480.0,15.13125
103,late,3004,1848,227,FX,14m,18.xx,18/05/2022,13:55:00,18/05/2022,16:11:00,2022-05-18 13:55:00,2022-05-18 16:11:00,2075,0.10939759036144578,136.0,15.257352941176471
103,late,3005,419,479,FX,16m,37.xxx,18/05/2022,16:11:00,18/05/2022,17:17:00,2022-05-18 16:11:00,2022-05-18 17:17:00,898,0.5334075723830735,66.0,13.606060606060606
103,late,3008,841,471,FX,20m,18.xx,18/05/2022,17:17:00,18/05/2022,18:37:00,2022-05-18 17:17:00,2022-05-18 18:37:00,1312,0.3589939024390244,80.0,16.4
103,late,3007,2673,232,FX,20m,37.xxx,18/05/2022,18:37:00,18/05/2022,21:04:00,2022-05-18 18:37:00,2022-05-18 21:04:00,2905,0.07986230636833047,147.0,19.761904761904763
